Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Sophie Dubois,27 Apr 2024 13:33,Brixton,Card,Flat White -  2.75 ,52953468418398564
James Carter,27 Apr 2024 17:14,Brixton,Cash,"Cappuccino - £3.0, Cappuccino - 3.0",
Carlos Reyes,27 Apr 2024 07:32,Brixton,Card,"Cappuccino - 3.0, Espresso - 2.0",65968918814423355
Sophie Dubois,27/04/2024,Brixton,Cash,Flat White -  2.75 ,
Dave Johnson,27-04-2024 07:25,Brixton,Card,"Cappuccino - 3.0, Cappuccino -  3.0 , Flat White - £2.75",99784964198215446
Aisha Bello,27-04-2024 20:47,Brixton,,"Macchiato - 3.1, Cappuccino - £3.0",
Oliver Twist,2024/04/27 07:55,Brixton,Card,"Americano - 2.2, Cappuccino - £3.0, Mocha - £3.75",2.079623736522939e+00+16
Dave Johnson,2024/04/27 22:29,Brixton,Card,Latte -  2.5 ,16978284090441767
Maria Lopez,27-04-2024 08:58,Brixton,Card,Americano - 2.2,25108318955654843
Jake Thompson,2024/04/27 20:52,Brixton,Card,Cappuccino - £3.0,68053681973627177
Dave Johnson,27th April 2024,Brixton,Card,"Latte - £2.5, Americano - £2.2",13248635849637095
Dave Johnson,2024/04/27 13:59,Brixton,Cash,Flat White - 2.75,
Sophie Dubois,2024/04/27 20:47,Brixton,Cash,Latte - £2.5,
Jake Thompson,27/04/2024,Brixton,Card,Mocha - 3.75,7.868481454393539e+00+16
Maria Lopez,27/04/2024,Brixton,Cash,Macchiato -  3.1 ,
Aisha Bello,27th April 2024,Brixton,Cash,Latte - £2.5,
Carlos Reyes,27th April 2024,Brixton,Card,Macchiato -  3.1 ,51224064488636149
Chinedu Okafor,2024/04/27 16:38,Brixton,Card,"Espresso - 2.0, Macchiato - 3.1, Macchiato - 3.1",94001208319701251
Dave Johnson,2024/04/27 22:01,Brixton,Card,"Mocha - £3.75, Mocha - 3.75",
Maria Lopez,2024/04/27 19:14,Brixton,Cash,Cappuccino - 3.0,
Sophie Dubois,27 Apr 2024 14:47,Brixton,Card,Flat White - 2.75,85878527413921065
Dave Johnson,27th April 2024,Brixton,Card,Latte -  2.5 ,4991174462846659
Nina Patel,27/04/2024,Brixton,Cash,"Flat White -  2.75 , Mocha - 3.75, Cappuccino -  3.0 ",
Jake Thompson,27 Apr 2024 16:46,Brixton,Card,"Espresso - £2.0, Espresso - £2.0, Flat White - 2.75",7.464827547995778e+00+17
Jake Thompson,27/04/2024,Brixton,Cash,Cappuccino -  3.0 ,
Oliver Twist,27/04/2024,Brixton,Cash,"Flat White - 2.75, Cappuccino - £3.0",
James Carter,27/04/2024,Brixton,Cash,"Cappuccino -  3.0 , Mocha -  3.75 ",
Nina Patel,27 Apr 2024 12:30,Brixton,Cash,"Flat White -  2.75 , Americano - 2.2, Cappuccino -  3.0 ",
Grace Kim,27-04-2024 09:32,Brixton,Cash,Espresso - 2.0,
Nina Patel,27-04-2024 08:27,Brixton,Card,"Mocha - £3.75, Americano - 2.2, Americano -  2.2 ",24484501836992968
Leila Ahmed,27/04/2024,Brixton,Cash,"Latte - £2.5, Mocha - 3.75",
Oliver Twist,2024/04/27 10:06,Brixton,Cash,Mocha -  3.75 ,
James Carter,2024/04/27 20:34,Brixton,Cash,"Mocha - £3.75, Macchiato -  3.1 , Latte - £2.5",
Maria Lopez,2024/04/27 17:44,Brixton,Cash,"Cappuccino - 3.0, Espresso - £2.0",
Anna Smith,27 Apr 2024 18:56,Brixton,Card,Invalid Order String,9.856098710507482e+00+16
Carlos Reyes,2024/04/27 12:10,Brixton,Cash,"Macchiato - 3.1, Cappuccino - £3.0, Macchiato -  3.1 ",
Dave Johnson,2024/04/27 11:53,Brixton,Cash,Flat White -  2.75 ,
Jake Thompson,2024/04/27 09:42,Brixton,Card,"Mocha - £3.75, Flat White - 2.75",15682717469428449
Anna Smith,27 Apr 2024 12:25,Brixton,Card,Mocha - 3.75,5.113547386166570e+00+17
Chinedu Okafor,27 Apr 2024 20:30,Brixton,Card,"Espresso - £2.0, Cappuccino - £3.0",5916368025818169
Oliver Twist,27th April 2024,Brixton,Cash,Macchiato - 3.1,
Jake Thompson,2024/04/27 17:47,Brixton,Cash,"Cappuccino - 3.0, Mocha - £3.75",
Grace Kim,27th April 2024,Brixton,Cash,"Espresso - £2.0, Macchiato - 3.1, Cappuccino -  3.0 ",
Chinedu Okafor,2024/04/27 10:46,Brixton,Cash,"Flat White - £2.75, Flat White - £2.75, Latte - 2.5",
Carlos Reyes,2024/04/27 18:51,Brixton,Card,"Espresso - £2.0, Espresso - £2.0",6.408688408484704e+00+16
Nina Patel,27-04-2024 10:47,Brixton,,"Americano - £2.2, Mocha - £3.75",
Carlos Reyes,2024/04/27 08:03,Brixton,Cash,"Macchiato - £3.1, Macchiato -  3.1 , Macchiato - 3.1",
Grace Kim,27/04/2024,Brixton,Card,"Mocha - £3.75, Cappuccino - 3.0",4.493971438821378e+00+16
Aisha Bello,27 Apr 2024 19:22,Brixton,Card,Cappuccino - 3.0,55620042388215546
Oliver Twist,2024/04/27 19:32,Brixton,Cash,"Flat White - £2.75, Espresso - 2.0",
Oliver Twist,27/04/2024,Brixton,Cash,"Espresso - 2.0, Americano - £2.2, Americano -  2.2 , Flat White - 2.75",
Oliver Twist,2024/04/27 18:44,Brixton,Cash,"Cappuccino - 3.0, Mocha -  3.75 ",
Chen Wei,27-04-2024 10:03,Brixton,Card,"Espresso - £2.0, Americano - 2.2",39355849913939853
Chinedu Okafor,2024/04/27 13:13,Brixton,Card,"Espresso - 2.0, Americano - £2.2, Latte - 2.5",
Leila Ahmed,2024/04/27 20:07,Brixton,Cash,"Cappuccino -  3.0 , Cappuccino - 3.0, Cappuccino -  3.0 ",
James Carter,27th April 2024,Brixton,Card,Espresso - 2.0,85092362825710716
Leila Ahmed,27 Apr 2024 21:27,Brixton,Cash,"Flat White -  2.75 , Macchiato - 3.1",
Aisha Bello,27 Apr 2024 10:59,Brixton,Cash,"Latte -  2.5 , Mocha - £3.75",
Chen Wei,27th April 2024,Brixton,Card,Espresso - 2.0,3.867693496188604e+00+15
James Carter,27/04/2024,Brixton,Cash,"Espresso - £2.0, Americano -  2.2 ",
Chinedu Okafor,27-04-2024 20:24,Brixton,Card,"Espresso - £2.0, Mocha - 3.75",3292276318130143
Chen Wei,27th April 2024,Brixton,Cash,"Macchiato -  3.1 , Latte - £2.5",
Fatima Yusuf,27th April 2024,Brixton,Card,Espresso - £2.0,4.164747017553663e+00+16
Maria Lopez,2024/04/27 21:42,Brixton,Card,Flat White -  2.75 ,87244934129631327
Maria Lopez,2024/04/27 08:07,Brixton,Cash,Mocha - 3.75,
Nina Patel,27th April 2024,Brixton,Cash,"Macchiato - £3.1, Macchiato - 3.1",
Nina Patel,27th April 2024,Brixton,Cash,"Mocha - 3.75, Americano -  2.2 , Macchiato -  3.1 ",
Aisha Bello,27/04/2024,Brixton,Card,"Espresso - 2.0, Espresso - 2.0",91994733598674726
Maria Lopez,27/04/2024,Brixton,Cash,Espresso - £2.0,
Jake Thompson,27th April 2024,Brixton,Cash,Mocha -  3.75 ,
