Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
James Carter,08th May 2024,Richmond,Card,"Cappuccino - £3.0, Latte -  £2.5 , Mocha - £3.75",
Chinedu Okafor,08th May 2024,Richmond,Card,Macchiato - £3.1,
Sophie Dubois,08-05-2024 13:07,Richmond,Cash,"Americano -  2.2 , Macchiato - 3.1, Latte - 2.5",17471946908928086
Leila Ahmed,08-05-2024 19:38,Richmond,Cash,Mocha -  £3.75 ,88981406603062345
Maria Lopez,08 May 2024 13:34,Richmond,Cash,"Mocha -  £3.75 , Americano - 2.2",
Jake Thompson,08th May 2024,Richmond,Card,"Americano - £2.2, Latte -  £2.5 , Americano - £2.2",15570942847930835
,08 May 2024 12:10,Richmond,Cash,Cappuccino -  £3.0 ,29230788688878089
Jake Thompson,08 May 2024 19:00,Richmond,Cash,Latte -  £2.5 ,
Oliver Twist,08-05-2024 18:56,Richmond,Card,"Espresso - 2.0, Flat White - £2.75",
Aisha Bello,08 May 2024 12:08,Richmond,Card,"Macchiato - £3.1, Macchiato -  £3.1 ",
Maria Lopez,08-05-2024 15:15,Richmond,Card,"Mocha - 3.75, Macchiato - £3.1, Macchiato - £3.1",
Oliver Twist,08/05/2024,Richmond,Cash,"Espresso -  2.0 , Flat White -  2.75 , Mocha -  £3.75 ",
Jake Thompson,08-05-2024 08:41,Richmond,Cash,"Espresso -  2.0 , Macchiato - 3.1, Espresso - £2.0",24401028278694686
Carlos Reyes,08/05/2024,Richmond,Cash,Mocha - £3.75,81732911557339742
James Carter,08-05-2024 15:55,Richmond,Cash,"Americano -  £2.2 , Americano - £2.2, Americano - 2.2",89741901943334678
James Carter,2024/05/08 22:14,Richmond,Card,Cappuccino - 3.0,15757947659834293
,08 May 2024 11:56,Richmond,Cash,"Espresso -  £2.0 , Mocha - 3.75, Cappuccino - £3.0",
Anna Smith,08th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Macchiato -  3.1 , Mocha -  £3.75 ",7072396463641002.0
Chinedu Okafor,08-05-2024 17:02,Richmond,Card,Flat White - £2.75,8873447455471634
James Carter,08 May 2024 08:04,Richmond,Cash,"Macchiato - £3.1, Espresso -  2.0 , Latte -  £2.5 ",42333812826488867
Sophie Dubois,08th May 2024,Richmond,Card,"Mocha -  £3.75 , Espresso -  £2.0 ",4602936107508353
Leila Ahmed,08th May 2024,Richmond,Card,Espresso -  2.0 ,62138765172716706
Maria Lopez,08 May 2024 22:09,Richmond,Cash,"Latte -  2.5 , Latte -  £2.5 ",65331711822727862
Fatima Yusuf,08 May 2024 11:55,Richmond,Card,"Latte - 2.5, Mocha -  £3.75 , Americano - £2.2",
Aisha Bello,08-05-2024 18:50,Richmond,Cash,Macchiato - £3.1,73567264365439310
Maria Lopez,08/05/2024,Richmond,Card,Flat White - £2.75,
Fatima Yusuf,08 May 2024 14:53,Richmond,Cash,Cappuccino -  £3.0 ,
,2024/05/08 15:22,Richmond,Cash,"Cappuccino - 3.0, Americano -  £2.2 ",
Nina Patel,08/05/2024,Richmond,Card,Espresso - 2.0,
James Carter,08/05/2024,Richmond,Cash,Cappuccino - 3.0,
Chen Wei,08th May 2024,Richmond,Card,"Macchiato -  £3.1 , Americano - £2.2, Flat White - 2.75",
Dave Johnson,08 May 2024 08:02,Richmond,Cash,"Latte - £2.5, Cappuccino - £3.0",53782854433143877
James Carter,2024/05/08 21:52,Richmond,Card,"Flat White -  2.75 , Americano -  £2.2 , Americano - 2.2",
Maria Lopez,08th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Cappuccino -  £3.0 ",4794916076725383
Anna Smith,08-05-2024 08:59,Richmond,Card,"Latte -  £2.5 , Latte -  2.5 ",9402781664660466
Leila Ahmed,08th May 2024,Richmond,Card,"Americano -  2.2 , Macchiato - £3.1, Macchiato -  £3.1 ",4.3919991363120776e+16
Chen Wei,2024/05/08 13:46,Richmond,Card,"Flat White - £2.75, Latte - £2.5",
James Carter,2024/05/08 18:48,Richmond,Cash,Latte - 2.5,39145809255906976
Aisha Bello,08 May 2024 08:32,Richmond,Cash,"Latte -  £2.5 , Espresso -  2.0 , Americano -  2.2 ",61425563025776064
Maria Lopez,08-05-2024 15:25,Richmond,Cash,"Mocha -  3.75 , Cappuccino - 3.0, Macchiato - 3.1",
Fatima Yusuf,2024/05/08 16:59,Richmond,Card,Espresso - £2.0,74043854428416050
James Carter,2024/05/08 21:53,Richmond,Card,Mocha - 3.75,
Grace Kim,08 May 2024 09:13,Richmond,Card,"Macchiato -  3.1 , Americano - £2.2",4984396600671598
James Carter,08-05-2024 19:34,Richmond,Cash,"Espresso - £2.0, Americano -  £2.2 , Cappuccino - £3.0",62090089190585606
Fatima Yusuf,08 May 2024 13:58,Richmond,Card,"Macchiato - £3.1, Mocha - £3.75, Espresso -  2.0 ",86875642040002795
Anna Smith,2024/05/08 19:34,Richmond,Card,Mocha -  £3.75 ,
Maria Lopez,2024/05/08 09:27,Richmond,Card,"Cappuccino -  3.0 , Mocha - £3.75",42011261160388183
James Carter,2024/05/08 08:19,Richmond,Cash,Mocha -  £3.75 ,
Dave Johnson,2024/05/08 10:51,Richmond,Card,Macchiato -  3.1 ,
Anna Smith,2024/05/08 13:47,Richmond,Card,"Latte -  £2.5 , Cappuccino - 3.0, Espresso - £2.0",
Dave Johnson,2024/05/08 20:18,Richmond,Cash,"Espresso - £2.0, Mocha -  £3.75 ",93380996992457340
Aisha Bello,2024/05/08 17:51,Richmond,Card,"Flat White -  £2.75 , Cappuccino - £3.0, Espresso -  £2.0 ",
Fatima Yusuf,08/05/2024,Richmond,Card,Mocha -  £3.75 ,58093578737921582
Dave Johnson,08 May 2024 14:13,Richmond,Card,Americano - 2.2,6.748075086022708e+16
Grace Kim,08-05-2024 14:20,Richmond,Cash,"Espresso -  2.0 , Mocha - 3.75",5621610222227938
Chinedu Okafor,08 May 2024 08:03,Richmond,Card,"Cappuccino -  3.0 , Macchiato - 3.1",56825632203504000
Anna Smith,08 May 2024 13:05,Richmond,Cash,Americano - 2.2,
Chinedu Okafor,2024/05/08 21:56,Richmond,Cash,"Macchiato -  £3.1 , Flat White -  £2.75 , Cappuccino -  3.0 ",34871231806787220
Carlos Reyes,08 May 2024 11:05,Richmond,Card,"Cappuccino - 3.0, Macchiato -  £3.1 , Espresso -  £2.0 ",45944760192811533
Grace Kim,08 May 2024 09:33,Richmond,Cash,Flat White -  2.75 ,
Chinedu Okafor,2024/05/08 16:50,Richmond,Cash,"Latte -  £2.5 , Mocha -  3.75 , Cappuccino -  3.0 ",78950351031876395
Leila Ahmed,08th May 2024,Richmond,Card,Latte - 2.5,
Oliver Twist,08/05/2024,Richmond,Cash,"Cappuccino - 3.0, Espresso - 2.0",28112565592256839
Chen Wei,2024/05/08 19:15,Richmond,Card,"Flat White - £2.75, Americano -  2.2 ",85620337123295790
Carlos Reyes,08 May 2024 13:54,Richmond,Card,Espresso - £2.0,
Nina Patel,08th May 2024,Richmond,Card,"Macchiato - £3.1, Espresso -  £2.0 ",44468207571043501
Anna Smith,08 May 2024 07:55,Richmond,Cash,"Flat White - £2.75, Espresso - 2.0, Americano -  2.2 ",8187623554434130.0
Maria Lopez,08/05/2024,Richmond,Cash,"Americano - 2.2, Americano -  £2.2 , Flat White - £2.75",47113830994822837
Grace Kim,08/05/2024,Richmond,Cash,Flat White - £2.75,5764661164626835
Chinedu Okafor,08/05/2024,Richmond,Card,"Cappuccino -  £3.0 , Americano - £2.2, Flat White -  £2.75 ",94515273320163069
Nina Patel,08th May 2024,Richmond,Cash,Latte -  £2.5 ,2804178984896026
,08-05-2024 17:58,Richmond,Card,"Flat White -  2.75 , Macchiato - 3.1",
Carlos Reyes,08/05/2024,Richmond,Card,"Mocha -  3.75 , Americano -  2.2 , Mocha -  £3.75 ",2.6647083957823776e+16
Fatima Yusuf,08/05/2024,Richmond,Cash,"Mocha - 3.75, Cappuccino -  £3.0 , Latte - 2.5",
Jake Thompson,2024/05/08 21:38,Richmond,Cash,"Espresso - £2.0, Espresso -  £2.0 , Mocha -  £3.75 ",91901277380397527
James Carter,08 May 2024 14:03,Richmond,Card,"Americano - 2.2, Macchiato -  3.1 ",48811258875467707
Leila Ahmed,08 May 2024 15:00,Richmond,Cash,"Flat White -  £2.75 , Americano - 2.2, Mocha -  £3.75 ",18617819395150562
Chen Wei,08/05/2024,Richmond,Cash,Cappuccino -  £3.0 ,
Oliver Twist,08/05/2024,Richmond,Card,Flat White -  £2.75 ,31385648957562985
Chen Wei,08/05/2024,Richmond,Card,"Latte - £2.5, Flat White -  £2.75 , Americano -  2.2 ",
Oliver Twist,08th May 2024,Richmond,Cash,"Americano -  2.2 , Macchiato - £3.1, Cappuccino - £3.0",
James Carter,2024/05/08 16:48,Richmond,Cash,"Espresso - £2.0, Latte -  2.5 ",27439434277787398
Maria Lopez,08th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Espresso -  £2.0 ",95069347488747014
,08-05-2024 11:11,Richmond,Cash,"Latte -  £2.5 , Cappuccino -  £3.0 , Espresso - £2.0",12337445230909114
Oliver Twist,2024/05/08 09:40,Richmond,Card,"Latte - £2.5, Macchiato - £3.1",35145252278136840
Sophie Dubois,2024/05/08 19:20,Richmond,Card,"Espresso - £2.0, Americano -  £2.2 , Macchiato - £3.1",
Aisha Bello,08th May 2024,Richmond,Card,Mocha - £3.75,
Sophie Dubois,08-05-2024 13:58,Richmond,Cash,Cappuccino -  3.0 ,
Oliver Twist,08 May 2024 20:25,Richmond,Cash,Flat White - £2.75,26643257436545513
Jake Thompson,08th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Cappuccino - £3.0",6133962500468866
Carlos Reyes,08-05-2024 16:46,Richmond,Card,Flat White - £2.75,
Sophie Dubois,2024/05/08 19:41,Richmond,Card,"Americano -  £2.2 , Flat White -  2.75 ",71581767074305602
Maria Lopez,2024/05/08 18:23,Richmond,Cash,"Americano -  2.2 , Cappuccino - £3.0",21279211195391166
Aisha Bello,08/05/2024,Richmond,Cash,Americano -  2.2 ,98899194601624628
Jake Thompson,08-05-2024 10:31,Richmond,Cash,Espresso -  2.0 ,425978655145205
Nina Patel,08-05-2024 14:02,Richmond,Cash,"Latte -  £2.5 , Flat White - 2.75",46775732624048673
Leila Ahmed,08-05-2024 17:32,Richmond,Card,"Mocha -  3.75 , Latte -  £2.5 ",
James Carter,08/05/2024,Richmond,Cash,"Macchiato -  £3.1 , Latte -  £2.5 ",30908568425459875
James Carter,08th May 2024,Richmond,Cash,Espresso - 2.0,46731614037111876
Carlos Reyes,08/05/2024,Richmond,Card,Cappuccino - £3.0,87418702510008662
Nina Patel,08/05/2024,Richmond,Cash,"Americano -  £2.2 , Americano -  2.2 , Latte - £2.5",
Leila Ahmed,08/05/2024,Richmond,Cash,Latte -  2.5 ,
Grace Kim,08-05-2024 14:58,Richmond,Card,"Mocha -  3.75 , Cappuccino - £3.0",1.6033491040901544e+16
,08 May 2024 18:01,Richmond,Card,"Latte - £2.5, Macchiato - £3.1, Flat White - £2.75",
Carlos Reyes,08-05-2024 11:40,Richmond,Card,"Macchiato -  £3.1 , Flat White -  £2.75 , Cappuccino - £3.0",16965099209011201
Anna Smith,08/05/2024,Richmond,Card,Macchiato - 3.1,40962780317748734
Chinedu Okafor,08 May 2024 18:33,Richmond,Cash,Cappuccino -  £3.0 ,4358090755612096
Maria Lopez,08-05-2024 19:20,Richmond,Cash,"Macchiato - £3.1, Macchiato - £3.1",6.061645773901541e+16
Sophie Dubois,2024/05/08 18:20,Richmond,Card,"Macchiato - £3.1, Americano - £2.2, Latte - 2.5",32763197402779867
Fatima Yusuf,08 May 2024 08:43,Richmond,Cash,Americano - 2.2,61549548256304421
Oliver Twist,08/05/2024,Richmond,Cash,Flat White -  £2.75 ,14831119745986721
James Carter,08-05-2024 17:58,Richmond,Card,"Espresso -  £2.0 , Flat White -  2.75 , Latte -  £2.5 ",17253579760886922
Oliver Twist,08/05/2024,Richmond,Card,Americano -  £2.2 ,
James Carter,08/05/2024,Richmond,Card,"Espresso -  £2.0 , Mocha -  £3.75 , Mocha -  £3.75 ",60661208734919629
Carlos Reyes,2024/05/08 08:52,Richmond,Card,"Espresso -  2.0 , Americano - £2.2, Americano -  2.2 ",
Oliver Twist,2024/05/08 15:23,Richmond,Card,"Latte -  £2.5 , Latte - £2.5, Espresso - £2.0",
Fatima Yusuf,2024/05/08 12:12,Richmond,Cash,"Espresso -  £2.0 , Cappuccino - £3.0, Mocha - 3.75",45394656263401327
Chinedu Okafor,2024/05/08 09:30,Richmond,Card,Espresso -  £2.0 ,
Oliver Twist,2024/05/08 21:39,Richmond,Cash,Mocha -  3.75 ,
Aisha Bello,08/05/2024,Richmond,Cash,"Espresso - £2.0, Flat White - 2.75, Americano -  £2.2 ",69217451127552454
Chen Wei,08th May 2024,Richmond,Cash,Cappuccino - 3.0,48447673898779000
Leila Ahmed,2024/05/08 19:23,Richmond,Cash,"Macchiato -  £3.1 , Mocha -  3.75 , Americano - £2.2",
Chen Wei,08 May 2024 18:36,Richmond,Card,"Mocha - £3.75, Macchiato - 3.1",1.5875802699733848e+16
Chinedu Okafor,08th May 2024,Richmond,Card,Mocha -  3.75 ,
Fatima Yusuf,08/05/2024,Richmond,Cash,Americano -  £2.2 ,
Sophie Dubois,2024/05/08 12:54,Richmond,Cash,Flat White -  2.75 ,
Fatima Yusuf,08 May 2024 21:15,Richmond,Cash,Cappuccino -  £3.0 ,13930857606670802
