Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Nina Patel,02th May 2024,Soho,Cash,Macchiato -  £3.1 ,52546358403197915
Fatima Yusuf,02-05-2024 20:24,Soho,Card,"Macchiato - £3.1, Mocha -  £3.75 , Macchiato - £3.1",
Aisha Bello,02/05/2024,Soho,Card,"Espresso -  2.0 , Macchiato -  £3.1 , Cappuccino -  3.0 ",
Aisha Bello,02-05-2024 09:10,Soho,Cash,Americano - £2.2,
Dave Johnson,02-05-2024 09:24,Soho,Card,"Flat White -  2.75 , Espresso -  2.0 ",60752906002501714
Carlos Reyes,02/05/2024,Soho,Cash,Latte -  £2.5 ,3.657411082740028e+16
Chinedu Okafor,02-05-2024 09:42,Soho,Cash,"Mocha -  £3.75 , Espresso - £2.0, Cappuccino - £3.0",56664974014823407
Oliver Twist,02th May 2024,Soho,Card,"Latte -  2.5 , Macchiato - £3.1, Flat White -  2.75 ",64081006337000858
Aisha Bello,2024/05/02 17:28,Soho,Cash,"Americano - £2.2, Latte -  £2.5 , Espresso -  2.0 ",
Leila Ahmed,02-05-2024 10:05,Soho,Cash,Flat White - 2.75,23759592656176345
Maria Lopez,2024/05/02 18:56,Soho,Card,"Macchiato - £3.1, Cappuccino -  £3.0 ",
,02th May 2024,Soho,Cash,"Macchiato - £3.1, Cappuccino - £3.0, Latte - 2.5",3409873027077037
James Carter,02-05-2024 10:10,Soho,Card,"Macchiato -  3.1 , Latte - £2.5",
Jake Thompson,2024/05/02 13:44,Soho,Card,"Latte -  2.5 , Cappuccino - £3.0, Cappuccino - £3.0",37323589658031913
Maria Lopez,02-05-2024 21:08,Soho,Cash,Mocha -  3.75 ,2653169852749552.0
Carlos Reyes,02-05-2024 18:02,Soho,Card,Cappuccino -  £3.0 ,
Aisha Bello,02/05/2024,Soho,Card,Espresso -  2.0 ,40355195147025217
Leila Ahmed,02 May 2024 08:22,Soho,Card,"Flat White - 2.75, Americano - 2.2",
Carlos Reyes,02th May 2024,Soho,Cash,"Macchiato -  3.1 , Cappuccino - £3.0",32719252550511822
Dave Johnson,02/05/2024,Soho,Card,Macchiato -  £3.1 ,85470432285923023
Nina Patel,02th May 2024,Soho,Cash,"Americano - £2.2, Espresso - 2.0, Latte -  2.5 ",
James Carter,02/05/2024,Soho,Cash,"Macchiato -  3.1 , Mocha - £3.75",58313586614697713
Leila Ahmed,2024/05/02 13:10,Soho,Card,"Espresso -  £2.0 , Espresso - 2.0",
Chen Wei,2024/05/02 09:30,Soho,Card,Espresso -  £2.0 ,
,02th May 2024,Soho,Card,Espresso -  2.0 ,
,02/05/2024,Soho,Card,"Latte -  £2.5 , Mocha -  3.75 ",
Grace Kim,02th May 2024,Soho,Card,"Mocha - £3.75, Macchiato - £3.1",
,02th May 2024,Soho,Card,"Latte -  £2.5 , Espresso - 2.0",76911362623766294
Maria Lopez,02/05/2024,Soho,Card,"Macchiato - 3.1, Latte -  £2.5 , Espresso - £2.0",51080069708381456
Fatima Yusuf,2024/05/02 10:26,Soho,Cash,Latte -  2.5 ,82108211875207876
Carlos Reyes,02/05/2024,Soho,Card,"Cappuccino -  3.0 , Mocha -  3.75 , Mocha - 3.75",50564966583267601
Dave Johnson,02 May 2024 12:16,Soho,Cash,"Latte -  £2.5 , Americano - £2.2",35448790847948668
Maria Lopez,02-05-2024 17:37,Soho,Cash,"Macchiato -  £3.1 , Macchiato - 3.1",57810147347480553
Fatima Yusuf,2024/05/02 17:02,Soho,Card,"Americano -  £2.2 , Flat White - £2.75, Mocha -  3.75 ",59993154439602668
,2024/05/02 19:41,Soho,Card,"Mocha - 3.75, Mocha -  £3.75 , Flat White - £2.75",1803579555046677
Carlos Reyes,02 May 2024 11:24,Soho,Cash,"Macchiato -  £3.1 , Espresso - 2.0, Cappuccino - £3.0",27130726582912294
Jake Thompson,02 May 2024 21:26,Soho,Cash,Macchiato -  £3.1 ,1203559761693475
Nina Patel,2024/05/02 21:53,Soho,Cash,"Americano - £2.2, Mocha - £3.75, Espresso - £2.0",42982473584964094
James Carter,2024/05/02 18:44,Soho,Card,Americano - £2.2,
Anna Smith,2024/05/02 20:59,Soho,Card,"Flat White -  £2.75 , Americano - £2.2, Flat White -  £2.75 ",
Chinedu Okafor,02th May 2024,Soho,Card,"Americano - £2.2, Americano - 2.2, Mocha - 3.75",21005797846238891
Anna Smith,02-05-2024 21:53,Soho,Cash,Cappuccino -  £3.0 ,3.007061063258262e+16
Sophie Dubois,02-05-2024 11:19,Soho,Cash,"Flat White -  2.75 , Flat White - 2.75",
Grace Kim,02-05-2024 21:56,Soho,Card,"Mocha -  £3.75 , Flat White - £2.75, Macchiato - £3.1",
Oliver Twist,02-05-2024 09:34,Soho,Card,Latte -  £2.5 ,2.9751995474175664e+16
