Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
,2024/05/08 17:02,Brixton,Cash,Mocha - 3.75,
Oliver Twist,08/05/2024,Brixton,Cash,"Cappuccino - £3.0, Macchiato - £3.1, Mocha - £3.75",88484549070837567
Leila Ahmed,08 May 2024 09:49,Brixton,Cash,Flat White - £2.75,43693446500679556
Nina Patel,2024/05/08 12:13,Brixton,Cash,Espresso - £2.0,
,08 May 2024 12:20,Brixton,Cash,Americano - £2.2,
Sophie Dubois,2024/05/08 21:51,Brixton,Card,"Flat White -  2.75 , Espresso - £2.0, Mocha - 3.75",
Maria Lopez,08 May 2024 17:51,Brixton,Card,"Americano -  2.2 , Espresso -  £2.0 , Latte - £2.5",57220640109537602
Chinedu Okafor,08th May 2024,Brixton,Cash,Espresso - £2.0,
Jake Thompson,08/05/2024,Brixton,Card,"Espresso - £2.0, Macchiato -  £3.1 , Latte - £2.5",46065679984810237
Dave Johnson,08th May 2024,Brixton,Card,Mocha -  3.75 ,73811270319516992
Maria Lopez,08th May 2024,Brixton,Cash,"Latte -  2.5 , Cappuccino -  3.0 , Flat White -  £2.75 ",71865558841921752
Fatima Yusuf,08 May 2024 19:58,Brixton,Card,Espresso - £2.0,65611274557394073
Chen Wei,08 May 2024 12:34,Brixton,Card,"Macchiato -  £3.1 , Latte - £2.5",58445355761846408
Leila Ahmed,2024/05/08 22:29,Brixton,Card,Americano - £2.2,41784351135979362
Jake Thompson,08/05/2024,Brixton,Card,"Latte - £2.5, Mocha -  £3.75 ",80255645055700048
James Carter,08th May 2024,Brixton,Cash,Espresso -  2.0 ,97892783518288910
Carlos Reyes,08/05/2024,Brixton,Card,Flat White -  £2.75 ,3839914476844038
Chen Wei,08 May 2024 22:53,Brixton,Card,"Americano -  £2.2 , Americano -  £2.2 , Americano -  2.2 ",4.1582916754248856e+16
Sophie Dubois,08th May 2024,Brixton,Card,"Cappuccino -  3.0 , Espresso - 2.0, Latte -  2.5 ",
Chen Wei,2024/05/08 11:28,Brixton,Cash,Flat White -  £2.75 ,
,2024/05/08 10:21,Brixton,Cash,Flat White -  £2.75 ,2893251305711920
Chinedu Okafor,08 May 2024 18:25,Brixton,Card,Flat White - 2.75,
James Carter,2024/05/08 10:05,Brixton,Card,"Espresso - 2.0, Mocha - 3.75, Flat White -  £2.75 ",3.8787265600956504e+16
Fatima Yusuf,08/05/2024,Brixton,Card,"Mocha - £3.75, Mocha -  3.75 ",278540067198218
James Carter,08-05-2024 11:08,Brixton,Card,"Latte - 2.5, Mocha - £3.75, Flat White -  2.75 ",97145581116218908
Nina Patel,08/05/2024,Brixton,Cash,"Cappuccino - £3.0, Americano -  £2.2 ",53327057284405684
Grace Kim,08/05/2024,Brixton,Cash,Cappuccino -  £3.0 ,
Aisha Bello,2024/05/08 14:17,Brixton,Cash,"Flat White - 2.75, Espresso -  £2.0 , Latte -  £2.5 ",
James Carter,08th May 2024,Brixton,Cash,"Mocha -  £3.75 , Latte - 2.5",
Grace Kim,08 May 2024 14:47,Brixton,Card,Mocha -  £3.75 ,35227032151721907
Sophie Dubois,08-05-2024 16:57,Brixton,Card,"Mocha - 3.75, Americano -  £2.2 ",8760951509396887
Nina Patel,08-05-2024 17:29,Brixton,Card,Americano - 2.2,
Anna Smith,08 May 2024 17:14,Brixton,Cash,"Macchiato -  3.1 , Americano - 2.2",
Aisha Bello,08-05-2024 08:51,Brixton,Cash,Flat White -  2.75 ,18327088700170655
Chinedu Okafor,08/05/2024,Brixton,Card,"Espresso - £2.0, Flat White - £2.75",
Carlos Reyes,08th May 2024,Brixton,Card,"Mocha -  3.75 , Cappuccino - 3.0, Flat White - £2.75",51857444572902407
Fatima Yusuf,08-05-2024 20:16,Brixton,Card,"Americano - £2.2, Latte -  2.5 ",81287847401377726
Anna Smith,08 May 2024 17:45,Brixton,Card,"Cappuccino - £3.0, Americano - 2.2, Mocha -  3.75 ",5506578979383335
Aisha Bello,08th May 2024,Brixton,Card,Flat White - 2.75,8999638059534365
,08-05-2024 12:50,Brixton,Card,Macchiato -  £3.1 ,
Carlos Reyes,08 May 2024 16:00,Brixton,Cash,"Latte - 2.5, Espresso -  £2.0 ",98537931169490278
Fatima Yusuf,08-05-2024 21:23,Brixton,Card,"Americano -  2.2 , Latte - 2.5, Mocha - £3.75",53941619606596446
,08-05-2024 20:15,Brixton,Cash,Americano - £2.2,
Maria Lopez,08-05-2024 22:42,Brixton,Card,"Flat White - £2.75, Latte - £2.5, Espresso -  2.0 ",17385331347377289
Jake Thompson,08/05/2024,Brixton,Cash,Mocha -  £3.75 ,
Chen Wei,08/05/2024,Brixton,Cash,"Flat White - 2.75, Mocha -  3.75 , Americano -  2.2 ",
Chinedu Okafor,08th May 2024,Brixton,Cash,"Latte -  £2.5 , Mocha - £3.75, Macchiato - 3.1",8018426190917412
Fatima Yusuf,08 May 2024 20:01,Brixton,Cash,"Mocha -  £3.75 , Latte -  £2.5 ",52354312937631716
Fatima Yusuf,08-05-2024 21:05,Brixton,Card,"Flat White - 2.75, Flat White -  2.75 , Flat White - £2.75",28408749459336273
Nina Patel,08-05-2024 14:30,Brixton,Cash,Mocha -  3.75 ,2824000645611808
,08/05/2024,Brixton,Cash,Latte -  2.5 ,
Chen Wei,08th May 2024,Brixton,Cash,"Macchiato - 3.1, Latte -  £2.5 , Mocha -  £3.75 ",
Aisha Bello,08-05-2024 14:20,Brixton,Card,"Espresso -  2.0 , Espresso - £2.0, Cappuccino -  3.0 ",66018416966552324
James Carter,08 May 2024 11:01,Brixton,Card,Flat White -  £2.75 ,
Sophie Dubois,2024/05/08 19:30,Brixton,Cash,"Espresso - £2.0, Latte -  £2.5 , Cappuccino -  £3.0 ",39780016780539291
Leila Ahmed,2024/05/08 20:39,Brixton,Card,"Americano -  £2.2 , Americano - 2.2",33765104027797152
Grace Kim,08th May 2024,Brixton,Cash,Cappuccino - £3.0,53603647145375016
Carlos Reyes,08 May 2024 21:32,Brixton,Card,"Macchiato - £3.1, Americano -  2.2 ",
Chen Wei,2024/05/08 08:55,Brixton,Cash,Cappuccino -  3.0 ,4322789013379498
Anna Smith,08 May 2024 15:46,Brixton,Card,"Latte - £2.5, Cappuccino - 3.0, Cappuccino -  £3.0 ",8.806849192653422e+16
Sophie Dubois,08-05-2024 11:38,Brixton,Cash,"Americano - £2.2, Flat White -  £2.75 ",26056587904593113
Dave Johnson,08th May 2024,Brixton,Card,"Macchiato - £3.1, Espresso - £2.0, Espresso - £2.0",42286270429739690
Leila Ahmed,08 May 2024 11:10,Brixton,Card,Espresso -  £2.0 ,61563850040808508
James Carter,2024/05/08 13:40,Brixton,Card,Flat White -  £2.75 ,5939150446898615
Anna Smith,08/05/2024,Brixton,Cash,Espresso -  2.0 ,42713538030769594
Dave Johnson,08 May 2024 11:01,Brixton,Card,"Mocha -  £3.75 , Espresso -  £2.0 ",89109252682886345
Nina Patel,08-05-2024 14:27,Brixton,Card,"Espresso - 2.0, Americano - 2.2, Latte - 2.5",
Carlos Reyes,08/05/2024,Brixton,Card,Cappuccino -  £3.0 ,
Nina Patel,08/05/2024,Brixton,Card,"Espresso - 2.0, Mocha - £3.75",
,08th May 2024,Brixton,Card,"Espresso - £2.0, Flat White - £2.75, Mocha -  £3.75 ",25347973574523632
Leila Ahmed,08th May 2024,Brixton,Card,"Latte -  2.5 , Mocha -  3.75 , Mocha - 3.75",
Anna Smith,08 May 2024 16:41,Brixton,Cash,Mocha - £3.75,79189073817241814
Leila Ahmed,2024/05/08 14:59,Brixton,Card,"Cappuccino - 3.0, Cappuccino -  £3.0 , Mocha - 3.75",96706594028154260
James Carter,08th May 2024,Brixton,Card,"Americano -  2.2 , Americano -  2.2 ",75935008851346496
Leila Ahmed,08/05/2024,Brixton,Cash,"Espresso -  2.0 , Cappuccino - £3.0, Flat White - 2.75",20447134902986611
Grace Kim,08-05-2024 18:29,Brixton,Cash,"Mocha -  £3.75 , Latte - 2.5",19199336461942682
Oliver Twist,08/05/2024,Brixton,Cash,Latte -  2.5 ,
Sophie Dubois,08 May 2024 16:23,Brixton,Card,"Macchiato - £3.1, Latte - £2.5, Espresso -  £2.0 ",
Dave Johnson,08 May 2024 10:21,Brixton,Cash,Macchiato - 3.1,78564092948277636
Sophie Dubois,08 May 2024 08:35,Brixton,Card,"Mocha -  £3.75 , Macchiato -  £3.1 ",
Chinedu Okafor,08-05-2024 10:10,Brixton,Card,"Cappuccino - £3.0, Macchiato - £3.1",
James Carter,08-05-2024 12:01,Brixton,Card,Latte -  £2.5 ,24235578432594319
Nina Patel,08/05/2024,Brixton,Cash,Cappuccino -  £3.0 ,9.222636859983034e+16
Nina Patel,08th May 2024,Brixton,Card,Flat White -  £2.75 ,96376706246707207
Grace Kim,08 May 2024 15:04,Brixton,Cash,Espresso - £2.0,90279321503169107
Leila Ahmed,08/05/2024,Brixton,Card,Mocha -  3.75 ,
Oliver Twist,08th May 2024,Brixton,Card,Mocha - £3.75,71305396613251739
Anna Smith,2024/05/08 16:54,Brixton,Card,"Americano - £2.2, Mocha - 3.75",
Chinedu Okafor,08/05/2024,Brixton,Cash,"Americano -  £2.2 , Flat White - £2.75, Cappuccino - 3.0",45394650995163723
Fatima Yusuf,08th May 2024,Brixton,Card,"Americano - £2.2, Espresso - 2.0, Macchiato - £3.1",37149070155303367
James Carter,08th May 2024,Brixton,Cash,"Mocha -  £3.75 , Latte - 2.5, Latte -  £2.5 ",85870628838690543
James Carter,08th May 2024,Brixton,Card,Espresso - £2.0,
Chinedu Okafor,08/05/2024,Brixton,Card,"Macchiato - £3.1, Latte - £2.5, Cappuccino -  3.0 ",
Chen Wei,08/05/2024,Brixton,Cash,Mocha -  3.75 ,95955799115023239
James Carter,08th May 2024,Brixton,Cash,Mocha -  £3.75 ,
Oliver Twist,08-05-2024 13:45,Brixton,Cash,"Flat White -  £2.75 , Americano - £2.2, Mocha - 3.75",
Chen Wei,08 May 2024 18:14,Brixton,Cash,Latte -  £2.5 ,85490487691328413
Leila Ahmed,08th May 2024,Brixton,Card,Cappuccino -  3.0 ,
Jake Thompson,08/05/2024,Brixton,Card,"Espresso -  2.0 , Macchiato - £3.1, Americano -  2.2 ",24900013664248610
Jake Thompson,08th May 2024,Brixton,Cash,"Latte - £2.5, Cappuccino - 3.0, Cappuccino -  3.0 ",5.5524739095078664e+16
Chen Wei,08 May 2024 16:09,Brixton,Card,"Americano - 2.2, Macchiato -  £3.1 ",56435529805534438
Carlos Reyes,08-05-2024 21:42,Brixton,Card,Latte - £2.5,
Carlos Reyes,08th May 2024,Brixton,Cash,"Mocha -  £3.75 , Espresso - 2.0",
Chinedu Okafor,08th May 2024,Brixton,Cash,"Americano -  2.2 , Flat White - 2.75",84524572468656645
Leila Ahmed,08th May 2024,Brixton,Card,"Macchiato -  £3.1 , Latte -  2.5 , Latte - 2.5",15806315602094401
