Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chen Wei,01-05-2024 14:40,Soho,Cash,"Latte - 2.5, Cappuccino - £3.0",
Sophie Dubois,01/05/2024,Soho,Cash,Mocha - £3.75,
Chinedu Okafor,01-05-2024 20:44,Soho,Card,Latte - 2.5,36317270154797404
Sophie Dubois,2024/05/01 14:31,Soho,Card,Espresso - £2.0,1.272578658779211e+00+17
Aisha Bello,01/05/2024,Soho,Cash,Flat White -  2.75 ,
Anna Smith,01-05-2024 11:25,Soho,Card,"Cappuccino -  3.0 , Espresso - 2.0",57203473368470672
Grace Kim,1th May 2024,Soho,Cash,Latte - £2.5,
Anna Smith,01/05/2024,Soho,Cash,"Espresso - £2.0, Latte - 2.5, Latte -  2.5 ",
Leila Ahmed,01/05/2024,Soho,Card,"Latte - £2.5, Flat White - 2.75",77299482978743238
James Carter,01/05/2024,Soho,Card,"Macchiato - 3.1, Americano - 2.2",13490341319560120
Jake Thompson,2024/05/01 14:40,Soho,Card,Cappuccino -  3.0 ,50707176237739192
Fatima Yusuf,2024/05/01 11:49,Soho,Card,Flat White - 2.75,11769467463098709
Fatima Yusuf,01 May 2024 14:46,Soho,Cash,Espresso - 2.0,
Aisha Bello,01 May 2024 11:17,Soho,Cash,"Mocha - 3.75, Americano - £2.2, Macchiato - £3.1",
Grace Kim,01 May 2024 17:06,Soho,Cash,Latte - 2.5,
Fatima Yusuf,01-05-2024 09:27,Soho,Card,Americano - 2.2,3.757152043109572e+00+15
James Carter,2024/05/01 16:05,Soho,Card,"Flat White - £2.75, Macchiato - 3.1",5.046861945738496e+00+16
Aisha Bello,01/05/2024,Soho,Card,Cappuccino - 3.0,7.861211995995755e+00+16
Jake Thompson,1th May 2024,Soho,Cash,"Flat White - £2.75, Cappuccino -  3.0 , Flat White - 2.75",
James Carter,2024/05/01 22:16,Soho,Cash,"Flat White -  2.75 , Flat White - £2.75",
Aisha Bello,01 May 2024 08:18,Soho,Card,"Cappuccino - 3.0, Macchiato - £3.1",72188168078262484
James Carter,01 May 2024 21:11,Soho,Cash,"Espresso - £2.0, Espresso - £2.0, Mocha - 3.75, Macchiato -  3.1 ",
Carlos Reyes,2024/05/01 21:40,Soho,Card,Cappuccino - 3.0,50479313979258205
Grace Kim,01-05-2024 21:11,Soho,Card,"Americano - £2.2, Cappuccino - £3.0, Cappuccino - 3.0",8.827597084950330e+00+16
Fatima Yusuf,01-05-2024 17:14,Soho,Cash,"Macchiato - 3.1, Espresso - £2.0, Cappuccino - 3.0",
Grace Kim,2024/05/01 20:52,Soho,Cash,"Flat White - £2.75, Mocha - 3.75, Mocha -  3.75 , Cappuccino -  3.0 ",
Jake Thompson,01-05-2024 11:40,Soho,Cash,Mocha - £3.75,
Nina Patel,01/05/2024,Soho,Card,"Flat White - £2.75, Flat White - £2.75",
Aisha Bello,01-05-2024 10:01,Soho,Card,"Latte - £2.5, Flat White - £2.75",46001045601977202
Chinedu Okafor,01/05/2024,Soho,Cash,Macchiato -  3.1 ,
Leila Ahmed,01-05-2024 12:14,Soho,Cash,"Cappuccino -  3.0 , Americano -  2.2 ",
Carlos Reyes,2024/05/01 12:40,Soho,Cash,Latte -  2.5 ,
Oliver Twist,01/05/2024,Soho,Cash,"Mocha -  3.75 , Americano - £2.2, Flat White - 2.75",
Anna Smith,01-05-2024 09:11,Soho,Card,Espresso - £2.0,3.946080962455467e+00+15
Leila Ahmed,01 May 2024 17:13,Soho,Card,"Macchiato - 3.1, Espresso - 2.0, Latte - 2.5",52774013849507831
Fatima Yusuf,01/05/2024,Soho,Cash,"Espresso - 2.0, Mocha -  3.75 , Cappuccino -  3.0 , Americano -  2.2 ",
James Carter,2024/05/01 17:05,Soho,Card,Mocha -  3.75 ,9488424826807924
Maria Lopez,2024/05/01 16:23,Soho,Cash,Macchiato - 3.1,
Jake Thompson,1th May 2024,Soho,Card,Americano - £2.2,
Chinedu Okafor,01-05-2024 13:43,Soho,Cash,"Flat White -  2.75 , Mocha - £3.75, Cappuccino -  3.0 ",
James Carter,2024/05/01 21:39,Soho,Card,"Macchiato - 3.1, Flat White - £2.75",
Sophie Dubois,2024/05/01 13:21,Soho,Card,Macchiato - 3.1,87256581098492211
Jake Thompson,01/05/2024,Soho,Cash,"Americano - 2.2, Flat White -  2.75 , Latte - 2.5",
Carlos Reyes,2024/05/01 22:22,Soho,Card,Americano - £2.2,33633973969016114
Grace Kim,01-05-2024 07:48,Soho,Cash,Mocha -  3.75 ,
Oliver Twist,2024/05/01 08:45,Soho,Cash,Latte - 2.5,
Dave Johnson,1th May 2024,Soho,Card,"Macchiato - £3.1, Espresso - £2.0",98519629162448436
Grace Kim,01/05/2024,Soho,Cash,"Macchiato -  3.1 , Espresso - £2.0, Flat White - £2.75",
Fatima Yusuf,2024/05/01 07:17,Soho,Cash,Flat White -  2.75 ,
Maria Lopez,2024/05/01 08:51,Soho,Card,Flat White - £2.75,1.945763550018715e+00+16
Aisha Bello,01 May 2024 08:42,Soho,Card,Latte - £2.5,5.620322333916716e+00+15
Jake Thompson,01-05-2024 12:17,Soho,Card,Americano -  2.2 ,14731234472349508
Chen Wei,2024/05/01 19:16,Soho,Cash,"Flat White -  2.75 , Flat White -  2.75 ",
James Carter,1th May 2024,Soho,Cash,"Cappuccino - 3.0, Americano - £2.2",
Leila Ahmed,01 May 2024 22:34,Soho,Cash,"Latte - 2.5, Flat White - £2.75",
Nina Patel,1th May 2024,Soho,Card,"Mocha - £3.75, Americano -  2.2 ",52843039458736829
Maria Lopez,01-05-2024 09:29,Soho,Cash,Cappuccino - £3.0,
,01/05/2024,Soho,Cash,"Americano - £2.2, Espresso - £2.0",
Grace Kim,01 May 2024 09:36,Soho,Card,"Mocha - 3.75, Latte - 2.5",69617191077469823
Nina Patel,2024/05/01 19:12,Soho,Card,"Espresso - £2.0, Macchiato -  3.1 ",88260148885300497
Nina Patel,01-05-2024 22:15,Soho,Card,"Flat White - £2.75, Macchiato - 3.1",
Nina Patel,01 May 2024 11:25,Soho,Cash,"Espresso - £2.0, Macchiato - £3.1",
Dave Johnson,01-05-2024 12:44,Soho,Card,Mocha - 3.75,6296036924044470
Chinedu Okafor,01/05/2024,Soho,Cash,"Espresso - £2.0, Americano -  2.2 ",
Jake Thompson,01/05/2024,Soho,Cash,"Mocha - £3.75, Flat White - £2.75",
Nina Patel,01/05/2024,Soho,Cash,"Espresso - 2.0, Cappuccino - £3.0, Latte -  2.5 ",
Grace Kim,2024/05/01 14:29,Soho,Cash,"Latte - 2.5, Americano - £2.2",
Nina Patel,01/05/2024,Soho,Card,Espresso - 2.0,94260587808327349
Anna Smith,01-05-2024 14:17,Soho,Card,"Mocha - 3.75, Macchiato - £3.1",19290285230612156
Maria Lopez,01/05/2024,Soho,Card,Flat White - £2.75,
Carlos Reyes,2024/05/01 19:39,Soho,Card,Latte - 2.5,
Sophie Dubois,2024/05/01 09:28,Soho,Cash,"Flat White - £2.75, Flat White - £2.75",
James Carter,01 May 2024 16:13,Soho,Card,Flat White - £2.75,5.800290650583099e+00+15
Sophie Dubois,01/05/2024,Soho,Card,Mocha - 3.75,2.487695413852801e+00+15
