Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
James Carter,04th May 2024,Richmond,Cash,Mocha - 3.75,
Jake Thompson,04th May 2024,Richmond,Card,"Cappuccino - 3.0, Americano -  £2.2 ",18307370364676165
Anna Smith,2024/05/04 14:33,Richmond,Card,Cappuccino -  3.0 ,
James Carter,04/05/2024,Richmond,Card,Cappuccino -  £3.0 ,27245659085693523
Grace Kim,04/05/2024,Richmond,Cash,"Americano - £2.2, Cappuccino -  3.0 , Cappuccino - 3.0",
Anna Smith,2024/05/04 19:10,Richmond,Cash,"Cappuccino - 3.0, Mocha - £3.75, Flat White -  2.75 ",
Dave Johnson,04 May 2024 20:48,Richmond,Card,Cappuccino -  £3.0 ,64944418596298168
Aisha Bello,04-05-2024 10:05,Richmond,Card,"Mocha - £3.75, Espresso - 2.0, Cappuccino -  £3.0 ",
Oliver Twist,04 May 2024 12:30,Richmond,Cash,"Mocha -  £3.75 , Mocha -  3.75 ",
Fatima Yusuf,04 May 2024 18:12,Richmond,Card,Mocha -  £3.75 ,
Leila Ahmed,04th May 2024,Richmond,Card,Flat White -  2.75 ,73200915552791740
Chinedu Okafor,04/05/2024,Richmond,Card,Mocha - £3.75,11786917232500887
Fatima Yusuf,04/05/2024,Richmond,Card,"Flat White - 2.75, Cappuccino -  £3.0 ",2.398825685184658e+16
Chinedu Okafor,04 May 2024 07:24,Richmond,Cash,Cappuccino - 3.0,
Anna Smith,04-05-2024 07:38,Richmond,Card,"Espresso -  £2.0 , Cappuccino -  £3.0 ",65388234112659276
Chinedu Okafor,04/05/2024,Richmond,Card,"Macchiato - £3.1, Latte - 2.5, Americano -  £2.2 ",
Oliver Twist,04th May 2024,Richmond,Card,"Macchiato - £3.1, Espresso - 2.0",
Maria Lopez,04/05/2024,Richmond,Card,"Latte -  2.5 , Latte -  2.5 ",46954042608132156
Jake Thompson,04-05-2024 07:36,Richmond,Card,"Flat White - 2.75, Mocha - £3.75, Flat White - £2.75",48985738911585227
Chen Wei,2024/05/04 17:28,Richmond,Cash,Espresso - 2.0,41609825849447533
Dave Johnson,04/05/2024,Richmond,Cash,"Cappuccino - £3.0, Espresso -  £2.0 ",
Oliver Twist,04th May 2024,Richmond,Cash,Macchiato -  £3.1 ,57461171416012842
Jake Thompson,04/05/2024,Richmond,Cash,"Cappuccino - £3.0, Espresso -  2.0 , Latte -  £2.5 ",
Leila Ahmed,04th May 2024,Richmond,Card,Mocha -  £3.75 ,
,04th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Cappuccino - 3.0, Espresso -  2.0 ",
Carlos Reyes,04-05-2024 11:43,Richmond,Cash,Latte -  £2.5 ,14901458342873891
Grace Kim,04th May 2024,Richmond,Card,"Espresso - £2.0, Mocha - £3.75",10818701398976998
Fatima Yusuf,04/05/2024,Richmond,Cash,"Macchiato - £3.1, Macchiato - 3.1",
Dave Johnson,04-05-2024 10:53,Richmond,Cash,"Mocha -  3.75 , Latte - £2.5",72752570778147740
Grace Kim,04th May 2024,Richmond,Cash,"Cappuccino - 3.0, Cappuccino -  £3.0 ",
Nina Patel,2024/05/04 13:14,Richmond,Cash,Flat White - £2.75,
Maria Lopez,04th May 2024,Richmond,Cash,"Flat White - £2.75, Flat White - 2.75",
Carlos Reyes,04/05/2024,Richmond,Card,"Latte -  £2.5 , Cappuccino - £3.0",
Fatima Yusuf,04 May 2024 22:13,Richmond,Card,"Espresso - £2.0, Espresso - £2.0, Latte -  2.5 ",98842830342892358
Carlos Reyes,04/05/2024,Richmond,Cash,Americano -  2.2 ,37390979057909242
Oliver Twist,04-05-2024 21:24,Richmond,Card,"Espresso -  2.0 , Cappuccino - 3.0, Latte - 2.5",92084859740780687
Nina Patel,2024/05/04 17:28,Richmond,Card,Americano - £2.2,4133091157192754
Maria Lopez,04 May 2024 10:46,Richmond,Cash,"Macchiato -  £3.1 , Macchiato -  3.1 , Espresso - £2.0",1.42006554078847e+16
James Carter,04th May 2024,Richmond,Cash,"Mocha - £3.75, Espresso -  £2.0 , Espresso - £2.0",3.4879063297854644e+16
Aisha Bello,04/05/2024,Richmond,Cash,"Mocha - £3.75, Latte -  £2.5 ",
Jake Thompson,04-05-2024 07:03,Richmond,Cash,Espresso - 2.0,57367830807068444
Carlos Reyes,04-05-2024 15:10,Richmond,Card,"Americano -  £2.2 , Latte - £2.5, Espresso -  2.0 ",
Nina Patel,04-05-2024 20:58,Richmond,Card,"Espresso - 2.0, Cappuccino -  3.0 ",34100370462229281
Oliver Twist,04/05/2024,Richmond,Cash,Cappuccino -  3.0 ,
Nina Patel,04th May 2024,Richmond,Cash,"Macchiato -  3.1 , Espresso - £2.0",
Nina Patel,04th May 2024,Richmond,Cash,"Espresso -  £2.0 , Americano -  2.2 , Cappuccino -  £3.0 ",92232826041555385
Anna Smith,2024/05/04 15:31,Richmond,Card,Macchiato -  3.1 ,5097993174974833
Carlos Reyes,04/05/2024,Richmond,Card,Macchiato - £3.1,
Aisha Bello,04 May 2024 09:06,Richmond,Cash,"Mocha - 3.75, Cappuccino - £3.0",
Carlos Reyes,04/05/2024,Richmond,Cash,"Espresso -  2.0 , Espresso - £2.0, Macchiato -  3.1 ",93822494001259604
Fatima Yusuf,04/05/2024,Richmond,Cash,"Latte -  £2.5 , Mocha -  £3.75 , Cappuccino - £3.0",11190429629539111
Leila Ahmed,04/05/2024,Richmond,Cash,"Espresso -  2.0 , Mocha -  £3.75 ",
Grace Kim,04-05-2024 07:41,Richmond,Card,"Flat White -  2.75 , Mocha -  3.75 , Latte - 2.5",41103285977407172
Chinedu Okafor,04 May 2024 10:53,Richmond,Cash,"Cappuccino - £3.0, Macchiato -  £3.1 , Latte - 2.5",3979014088310940
Grace Kim,04th May 2024,Richmond,Cash,"Mocha -  3.75 , Latte - £2.5, Cappuccino -  £3.0 ",82260106276686099
Maria Lopez,04th May 2024,Richmond,Cash,Flat White - £2.75,77127914686749825
Nina Patel,04/05/2024,Richmond,Card,"Latte - £2.5, Macchiato -  £3.1 ",
,04th May 2024,Richmond,Card,"Macchiato -  3.1 , Americano - 2.2",
Aisha Bello,04 May 2024 08:42,Richmond,Cash,"Latte - £2.5, Cappuccino - 3.0",31349577741138979
Anna Smith,04 May 2024 13:09,Richmond,Card,"Cappuccino - £3.0, Cappuccino - £3.0, Latte -  £2.5 ",50862668495482964
Dave Johnson,04 May 2024 09:32,Richmond,Cash,"Macchiato - £3.1, Mocha - 3.75, Espresso - £2.0",21013900396647945
Maria Lopez,04th May 2024,Richmond,Card,"Espresso -  2.0 , Macchiato -  £3.1 , Latte - £2.5",67764966071506581
,04/05/2024,Richmond,Cash,"Flat White -  £2.75 , Espresso - 2.0, Cappuccino - £3.0",95340660901015003
Dave Johnson,04 May 2024 21:14,Richmond,Cash,"Cappuccino - £3.0, Latte - 2.5, Mocha - £3.75",6356577791959961
Nina Patel,04 May 2024 15:09,Richmond,Cash,"Americano -  2.2 , Flat White -  2.75 , Latte - £2.5",263918225534233
Jake Thompson,2024/05/04 12:53,Richmond,Card,"Mocha - 3.75, Mocha - £3.75",9134081886714597
James Carter,04th May 2024,Richmond,Card,"Americano -  2.2 , Cappuccino - £3.0, Espresso -  £2.0 ",
James Carter,2024/05/04 20:53,Richmond,Cash,"Cappuccino - £3.0, Flat White - 2.75",4556448855648899
Aisha Bello,04 May 2024 07:51,Richmond,Card,Cappuccino -  £3.0 ,77777174942056875
Oliver Twist,04/05/2024,Richmond,Card,"Americano - £2.2, Espresso - £2.0, Flat White -  2.75 ",48012652026328440
Grace Kim,04th May 2024,Richmond,Cash,Flat White -  £2.75 ,71501492620643326
Maria Lopez,04 May 2024 08:23,Richmond,Card,"Cappuccino -  3.0 , Latte - 2.5",
Leila Ahmed,04th May 2024,Richmond,Card,"Americano - £2.2, Latte - 2.5",4203145220311095
Oliver Twist,2024/05/04 22:07,Richmond,Cash,"Americano - 2.2, Latte - £2.5",
Anna Smith,04/05/2024,Richmond,Card,"Flat White - £2.75, Flat White -  2.75 ",66173131547671376
Oliver Twist,04-05-2024 15:35,Richmond,Card,"Mocha -  3.75 , Flat White - £2.75, Espresso - 2.0",52353024821492609
James Carter,04-05-2024 15:17,Richmond,Cash,"Espresso -  2.0 , Cappuccino - £3.0",2.6013239893461948e+16
Grace Kim,04th May 2024,Richmond,Card,"Macchiato - £3.1, Macchiato - £3.1",65936923650675319
Carlos Reyes,04 May 2024 15:29,Richmond,Card,"Cappuccino -  3.0 , Espresso -  £2.0 ",
Chinedu Okafor,04/05/2024,Richmond,Card,Cappuccino -  £3.0 ,91590707353093935
Aisha Bello,04-05-2024 08:36,Richmond,Card,"Mocha -  3.75 , Latte -  2.5 ",41828973905583930
Jake Thompson,2024/05/04 20:21,Richmond,Card,Mocha -  £3.75 ,8722684700667953
James Carter,04th May 2024,Richmond,Card,"Espresso -  £2.0 , Flat White - 2.75, Espresso -  2.0 ",
