Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Aisha Bello,2024/05/05 17:40,Soho,Cash,"Cappuccino -  3.0 , Americano -  £2.2 ",87094698804262200
,05 May 2024 21:40,Soho,Cash,"Americano -  2.2 , Espresso - £2.0, Flat White -  £2.75 ",9025216847046065
Jake Thompson,05-05-2024 09:34,Soho,Cash,"Espresso - £2.0, Espresso - 2.0, Mocha -  £3.75 ",29969194682092640
Carlos Reyes,2024/05/05 16:03,Soho,Cash,"Flat White - 2.75, Cappuccino - 3.0, Macchiato -  £3.1 ",
Fatima Yusuf,05/05/2024,Soho,Card,Cappuccino - 3.0,17460435874083485
Leila Ahmed,05th May 2024,Soho,Cash,Americano - £2.2,
Dave Johnson,2024/05/05 16:30,Soho,Cash,"Americano -  £2.2 , Macchiato -  3.1 ",
Fatima Yusuf,05/05/2024,Soho,Cash,Mocha -  3.75 ,34860680860386424
James Carter,2024/05/05 10:12,Soho,Cash,Flat White -  £2.75 ,71128749623598320
Aisha Bello,05-05-2024 16:15,Soho,Cash,"Americano - 2.2, Espresso -  2.0 , Cappuccino -  3.0 ",65315777367655691
Sophie Dubois,05 May 2024 12:13,Soho,Cash,"Americano - £2.2, Mocha -  3.75 , Cappuccino - £3.0",40096429854295266
Grace Kim,05 May 2024 15:48,Soho,Card,Cappuccino -  3.0 ,
Carlos Reyes,2024/05/05 12:41,Soho,Cash,"Americano -  £2.2 , Mocha - £3.75, Cappuccino - 3.0",52227708375240935
Sophie Dubois,2024/05/05 15:40,Soho,Cash,"Macchiato -  3.1 , Mocha -  £3.75 , Mocha -  3.75 ",37044778039291858
Chen Wei,05th May 2024,Soho,Cash,"Macchiato - £3.1, Macchiato -  £3.1 ",92489773796445036
,05-05-2024 11:16,Soho,Card,Espresso - £2.0,39191131702452225
Oliver Twist,05-05-2024 21:13,Soho,Cash,"Flat White -  £2.75 , Latte - £2.5, Espresso - £2.0",3.1191507130185012e+16
Grace Kim,05/05/2024,Soho,Card,"Cappuccino -  £3.0 , Cappuccino -  £3.0 , Mocha - £3.75",99727438320990270
Maria Lopez,05/05/2024,Soho,Cash,Flat White - £2.75,26922272382639583
Leila Ahmed,05 May 2024 12:37,Soho,Cash,Latte - £2.5,
Aisha Bello,05/05/2024,Soho,Card,"Mocha -  3.75 , Flat White - £2.75, Macchiato -  £3.1 ",
Aisha Bello,05th May 2024,Soho,Cash,Americano - 2.2,31196623796134194
Chen Wei,2024/05/05 07:31,Soho,Cash,"Americano -  £2.2 , Cappuccino - £3.0",77252274842673408
Chen Wei,2024/05/05 07:25,Soho,Cash,Espresso -  £2.0 ,82631552937214505
Aisha Bello,05 May 2024 08:22,Soho,Card,Espresso -  £2.0 ,27509491386149629
Chen Wei,2024/05/05 16:36,Soho,Cash,Cappuccino - £3.0,31677567288791625
Fatima Yusuf,2024/05/05 15:29,Soho,Card,"Macchiato - £3.1, Americano -  2.2 ",99760036969161648
Sophie Dubois,05/05/2024,Soho,Cash,Macchiato -  3.1 ,31018521374314234
Dave Johnson,05-05-2024 22:34,Soho,Cash,Americano - £2.2,80340387009127197
Jake Thompson,2024/05/05 12:35,Soho,Cash,"Espresso - £2.0, Flat White - 2.75, Americano -  2.2 ",
Aisha Bello,05 May 2024 10:53,Soho,Cash,"Espresso - 2.0, Espresso -  2.0 , Flat White -  £2.75 ",8.086662355908768e+16
Sophie Dubois,05 May 2024 16:38,Soho,Cash,"Macchiato - £3.1, Mocha -  £3.75 ",40077490372528165
James Carter,05th May 2024,Soho,Cash,Macchiato - 3.1,45373249939262165
Oliver Twist,2024/05/05 09:58,Soho,Card,Americano - 2.2,79357082469604669
Aisha Bello,05th May 2024,Soho,Cash,Macchiato - £3.1,
Carlos Reyes,05-05-2024 13:07,Soho,Cash,Espresso -  2.0 ,
,05th May 2024,Soho,Card,Flat White -  £2.75 ,
Maria Lopez,05-05-2024 21:15,Soho,Card,Espresso -  2.0 ,73743339654425038
James Carter,05-05-2024 08:05,Soho,Cash,"Americano -  £2.2 , Espresso -  2.0 ",
Leila Ahmed,05/05/2024,Soho,Card,"Latte -  2.5 , Latte -  £2.5 ",9.760547378566525e+16
Leila Ahmed,2024/05/05 12:34,Soho,Card,"Cappuccino - 3.0, Espresso - £2.0",
Chinedu Okafor,05/05/2024,Soho,Card,Flat White -  £2.75 ,
Grace Kim,05th May 2024,Soho,Card,Mocha -  3.75 ,90837089326458448
Sophie Dubois,05/05/2024,Soho,Card,"Flat White - £2.75, Flat White - 2.75",74513580290576703
Dave Johnson,05th May 2024,Soho,Cash,"Macchiato - £3.1, Espresso -  £2.0 ",
Chen Wei,05/05/2024,Soho,Card,"Americano - £2.2, Macchiato - £3.1",
Aisha Bello,05/05/2024,Soho,Cash,"Cappuccino - £3.0, Latte - £2.5",3.692707659163147e+16
Maria Lopez,05th May 2024,Soho,Cash,"Flat White - £2.75, Americano -  £2.2 ",98097006721931606
Anna Smith,05 May 2024 13:23,Soho,Cash,Macchiato -  3.1 ,
Grace Kim,05-05-2024 10:23,Soho,Cash,"Flat White -  £2.75 , Americano -  2.2 , Flat White - £2.75",
Sophie Dubois,05/05/2024,Soho,Cash,Cappuccino -  3.0 ,32807505018517265
Leila Ahmed,05/05/2024,Soho,Card,"Mocha - 3.75, Espresso - £2.0, Latte - 2.5",
Maria Lopez,05/05/2024,Soho,Cash,"Latte - 2.5, Americano - £2.2",
Nina Patel,05/05/2024,Soho,Card,Cappuccino - £3.0,48638042810721567
Aisha Bello,05 May 2024 09:31,Soho,Card,"Flat White -  2.75 , Americano - £2.2",67566838342512760
Chen Wei,05/05/2024,Soho,Cash,Flat White - £2.75,
Grace Kim,2024/05/05 17:06,Soho,Card,"Americano - £2.2, Latte -  £2.5 , Macchiato - £3.1",
Leila Ahmed,05-05-2024 15:56,Soho,Cash,"Latte -  £2.5 , Latte - 2.5",9674167422308316.0
James Carter,05/05/2024,Soho,Card,"Flat White - £2.75, Flat White - £2.75, Mocha -  £3.75 ",41310689718719361
Fatima Yusuf,05 May 2024 18:41,Soho,Card,Americano - £2.2,
Fatima Yusuf,05th May 2024,Soho,Cash,"Mocha -  £3.75 , Flat White -  2.75 , Latte - £2.5",
Anna Smith,05 May 2024 09:16,Soho,Cash,"Flat White -  £2.75 , Flat White -  2.75 ",
Leila Ahmed,05th May 2024,Soho,Cash,Mocha - 3.75,86015528912078046
Maria Lopez,05/05/2024,Soho,Card,"Espresso - £2.0, Flat White - £2.75",50902662321419403
Oliver Twist,05th May 2024,Soho,Cash,"Cappuccino - £3.0, Espresso - £2.0, Latte - £2.5",
Maria Lopez,05-05-2024 10:46,Soho,Card,Espresso - £2.0,58330962419466395
Leila Ahmed,05th May 2024,Soho,Card,"Americano -  £2.2 , Latte -  £2.5 , Americano - 2.2",6279483827613123
,05 May 2024 22:40,Soho,Card,Cappuccino - £3.0,97391566665907285
Chen Wei,05/05/2024,Soho,Cash,"Latte - £2.5, Espresso -  £2.0 , Flat White - £2.75",8358880035634851
Leila Ahmed,05 May 2024 19:37,Soho,Cash,"Cappuccino -  3.0 , Macchiato - £3.1",64440164627515452
Anna Smith,2024/05/05 08:28,Soho,Card,"Latte - £2.5, Flat White - 2.75, Latte - 2.5",
Leila Ahmed,05/05/2024,Soho,Cash,"Mocha -  3.75 , Americano -  2.2 ",37762684966979801
Chen Wei,05-05-2024 20:22,Soho,Cash,Mocha - £3.75,8.658650536734456e+16
Sophie Dubois,05/05/2024,Soho,Card,"Mocha - 3.75, Cappuccino - £3.0, Macchiato -  £3.1 ",
Grace Kim,05-05-2024 07:20,Soho,Card,"Espresso -  2.0 , Espresso -  2.0 , Americano -  £2.2 ",85536027816444554
Nina Patel,05 May 2024 11:37,Soho,Cash,"Americano - £2.2, Macchiato -  £3.1 ",93072762932126569
James Carter,2024/05/05 13:47,Soho,Cash,"Cappuccino - £3.0, Espresso - £2.0",
Nina Patel,05-05-2024 18:20,Soho,Card,Espresso - 2.0,16065263263750605
,05-05-2024 21:00,Soho,Card,"Americano - £2.2, Americano -  £2.2 , Cappuccino -  £3.0 ",55878686466218288
Jake Thompson,05-05-2024 15:52,Soho,Card,"Cappuccino - 3.0, Mocha - £3.75",
Jake Thompson,05 May 2024 22:21,Soho,Card,Flat White - 2.75,14936624966563670
Nina Patel,2024/05/05 18:11,Soho,Cash,"Macchiato - 3.1, Mocha - 3.75",30631207320319795
Chinedu Okafor,2024/05/05 15:13,Soho,Cash,"Macchiato - £3.1, Flat White -  2.75 ",55064531896345700
,05th May 2024,Soho,Cash,"Macchiato -  £3.1 , Flat White -  £2.75 , Mocha -  £3.75 ",
Grace Kim,05-05-2024 16:35,Soho,Cash,"Flat White - £2.75, Espresso - 2.0, Espresso - £2.0",
Chinedu Okafor,2024/05/05 15:01,Soho,Cash,Mocha - 3.75,95786260373271835
