Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Sophie Dubois,07-05-2024 13:23,Brixton,Card,"Macchiato - 3.1, Espresso -  £2.0 ",72386688216759123
Chen Wei,07 May 2024 19:50,Brixton,Cash,"Cappuccino - 3.0, Espresso - £2.0, Latte -  £2.5 ",39132539481517461
Leila Ahmed,2024/05/07 17:41,Brixton,Cash,"Latte -  2.5 , Espresso - £2.0, Espresso - 2.0",3.0480853239079748e+16
Grace Kim,07 May 2024 11:21,Brixton,Cash,Mocha -  £3.75 ,95850326978982001
Sophie Dubois,2024/05/07 09:42,Brixton,Cash,"Cappuccino -  £3.0 , Macchiato - £3.1, Americano - £2.2",74734243549175320
Aisha Bello,07/05/2024,Brixton,Card,"Cappuccino - 3.0, Latte - £2.5",
Fatima Yusuf,07-05-2024 20:21,Brixton,Card,"Flat White -  £2.75 , Latte - 2.5",
Chen Wei,2024/05/07 15:04,Brixton,Cash,"Macchiato -  £3.1 , Macchiato - £3.1, Cappuccino -  3.0 ",69510186478683312
Nina Patel,07 May 2024 21:32,Brixton,Cash,Flat White -  2.75 ,87373848251010363
Fatima Yusuf,07 May 2024 17:30,Brixton,Card,"Mocha - £3.75, Americano -  £2.2 ",67108284743108195
Dave Johnson,07th May 2024,Brixton,Cash,"Americano -  £2.2 , Espresso -  2.0 ",5743461381449833
Aisha Bello,07 May 2024 22:51,Brixton,Card,"Macchiato - £3.1, Latte - £2.5",
Maria Lopez,07th May 2024,Brixton,Card,Macchiato -  £3.1 ,52405528106208534
Anna Smith,07-05-2024 13:23,Brixton,Card,"Mocha -  £3.75 , Flat White - 2.75",19038164256153338
Grace Kim,07/05/2024,Brixton,Card,"Espresso -  2.0 , Flat White -  £2.75 ",92009584289562418
Dave Johnson,07 May 2024 11:08,Brixton,Cash,"Mocha - 3.75, Flat White - £2.75",24281692992831718
Grace Kim,07/05/2024,Brixton,Cash,"Flat White - £2.75, Cappuccino -  £3.0 ",2930796960679119
Nina Patel,07-05-2024 16:26,Brixton,Cash,Mocha -  £3.75 ,
Chinedu Okafor,2024/05/07 08:18,Brixton,Cash,"Americano -  2.2 , Cappuccino -  £3.0 , Espresso - 2.0",30136800238049197
Anna Smith,07-05-2024 16:39,Brixton,Card,Flat White -  £2.75 ,5550044184183172
Sophie Dubois,2024/05/07 11:20,Brixton,Card,"Espresso -  £2.0 , Espresso -  £2.0 , Espresso -  £2.0 ",85520908671631242
Nina Patel,07 May 2024 10:13,Brixton,Card,Americano - £2.2,81127837086060008
Chen Wei,2024/05/07 17:27,Brixton,Card,"Cappuccino -  £3.0 , Americano - £2.2",17248480513265527
Sophie Dubois,2024/05/07 19:32,Brixton,Card,"Flat White -  £2.75 , Americano - £2.2",32284230916219167
