Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Jake Thompson,2024/04/28 20:31,Brixton,Card,"Macchiato -  3.1 , Latte - £2.5",22386831240649608
Dave Johnson,2024/04/28 16:31,Brixton,Cash,"Espresso - 2.0, Espresso - £2.0",
Nina Patel,28 Apr 2024 10:14,Brixton,Cash,"Flat White - £2.75, Mocha - £3.75, Flat White - £2.75",
Dave Johnson,2024/04/28 11:16,Brixton,Card,"Flat White - £2.75, Mocha - 3.75",264038450701334
Grace Kim,28/04/2024,Brixton,Card,"Americano - 2.2, Americano - £2.2, Flat White - £2.75",
Nina Patel,28-04-2024 09:03,Brixton,Cash,Flat White -  2.75 ,
Sophie Dubois,28-04-2024 12:42,Brixton,Card,"Flat White -  2.75 , Cappuccino - 3.0",6.792056073464094e+00+16
Maria Lopez,28/04/2024,Brixton,Card,"Macchiato - £3.1, Espresso - 2.0",52399741617758085
James Carter,28/04/2024,Brixton,Cash,"Americano - 2.2, Mocha -  3.75 , Mocha -  3.75 ",
Leila Ahmed,28-04-2024 16:35,Brixton,Cash,Latte - £2.5,
Carlos Reyes,2024/04/28 18:41,Brixton,Card,"Espresso - 2.0, Flat White - 2.75",
,2024/04/28 08:33,Brixton,Cash,"Latte - 2.5, Americano - £2.2",
James Carter,28-04-2024 22:35,Brixton,Cash,"Macchiato -  3.1 , Macchiato - 3.1, Flat White - 2.75",
Jake Thompson,2024/04/28 21:59,Brixton,Card,"Cappuccino - 3.0, Espresso - 2.0, Espresso - 2.0",46719933601277017
Chen Wei,2024/04/28 19:48,Brixton,Cash,Invalid Order String,
Aisha Bello,28th April 2024,Brixton,Card,Latte - 2.5,82870490806657317
Fatima Yusuf,28-04-2024 21:09,Brixton,Card,"Cappuccino - 3.0, Flat White -  2.75 ",6.001242942299095e+00+16
Maria Lopez,28th April 2024,Brixton,Cash,"Mocha - 3.75, Americano - 2.2, Mocha - £3.75",
Aisha Bello,28 Apr 2024 18:07,Brixton,Card,Macchiato - £3.1,76522106511376691
Aisha Bello,28/04/2024,Brixton,Cash,"Mocha - £3.75, Flat White - £2.75, Mocha - 3.75",
Chen Wei,28-04-2024 22:25,Brixton,Cash,Espresso - 2.0,
Maria Lopez,28-04-2024 10:10,Brixton,Cash,Espresso - £2.0,
,2024/04/28 07:48,Brixton,Card,"Cappuccino -  3.0 , Flat White -  2.75 ",3.847420875015795e+00+17
Sophie Dubois,28th April 2024,Brixton,Cash,Macchiato - £3.1,
Dave Johnson,28/04/2024,Brixton,Card,"Mocha - £3.75, Macchiato -  3.1 ",39807022989094348
Maria Lopez,28/04/2024,Brixton,Card,"Flat White -  2.75 , Espresso - £2.0, Espresso - 2.0",3384207798219658
Leila Ahmed,28th April 2024,Brixton,Cash,Mocha - 3.75,
Sophie Dubois,2024/04/28 11:08,Brixton,Cash,Latte - £2.5,
,28th April 2024,Brixton,Card,Latte - £2.5,
Chinedu Okafor,28 Apr 2024 13:15,Brixton,Cash,"Cappuccino - 3.0, Mocha -  3.75 , Mocha - 3.75",
Anna Smith,28 Apr 2024 22:18,Brixton,Card,"Macchiato -  3.1 , Espresso - 2.0, Flat White - £2.75",81138268238312577
Fatima Yusuf,2024/04/28 17:52,Brixton,Card,"Latte - £2.5, Americano - 2.2",4308659552575376
Oliver Twist,2024/04/28 11:42,Brixton,Card,"Espresso - 2.0, Espresso - 2.0, Flat White -  2.75 ",3.159249113307416e+00+15
Grace Kim,28-04-2024 13:27,Brixton,Card,"Espresso - 2.0, Latte - £2.5",71095815143258533
Dave Johnson,2024/04/28 08:00,Brixton,Card,"Cappuccino - £3.0, Flat White - 2.75",6.900610403597506e+00+16
Oliver Twist,28/04/2024,Brixton,Cash,Macchiato -  3.1 ,
Carlos Reyes,28-04-2024 07:37,Brixton,Cash,"Americano - £2.2, Americano - £2.2",
Sophie Dubois,28th April 2024,Brixton,Card,"Flat White - 2.75, Mocha - £3.75, Americano - £2.2, Latte - 2.5",59938636347861647
Aisha Bello,2024/04/28 07:56,Brixton,Card,Americano - £2.2,26159187525649533
Anna Smith,2024/04/28 14:45,Brixton,Card,"Mocha -  3.75 , Cappuccino -  3.0 , Flat White - £2.75, Americano - £2.2",28681321768085165
Nina Patel,2024/04/28 15:47,Brixton,Cash,"Espresso - 2.0, Flat White - £2.75",
Chinedu Okafor,2024/04/28 11:08,Brixton,Cash,"Mocha -  3.75 , Macchiato - 3.1",
Sophie Dubois,2024/04/28 21:35,Brixton,Cash,"Flat White - £2.75, Espresso - 2.0",
Chinedu Okafor,28/04/2024,Brixton,Cash,"Cappuccino -  3.0 , Cappuccino - 3.0",
Chinedu Okafor,28th April 2024,Brixton,Cash,"Macchiato - £3.1, Latte - 2.5",
Chinedu Okafor,28/04/2024,Brixton,Card,"Espresso - £2.0, Flat White -  2.75 , Latte - £2.5, Macchiato - 3.1",3123652660349261
Nina Patel,2024/04/28 07:43,Brixton,Card,"Flat White - 2.75, Macchiato - £3.1",55440735350110061
Grace Kim,28/04/2024,Brixton,Card,"Americano - £2.2, Americano -  2.2 , Americano - 2.2, Americano - 2.2",4.447166276636205e+00+15
Chinedu Okafor,28/04/2024,Brixton,Card,"Espresso - £2.0, Americano -  2.2 ",
Aisha Bello,2024/04/28 20:20,Brixton,Card,Espresso - £2.0,37105023144212151
,2024/04/28 19:24,Brixton,Cash,"Flat White - 2.75, Latte -  2.5 ",
,28 Apr 2024 22:40,Brixton,,Macchiato - £3.1,
Chinedu Okafor,2024/04/28 17:27,Brixton,Cash,Espresso - 2.0,
Carlos Reyes,28 Apr 2024 08:31,Brixton,Cash,Espresso - 2.0,
Dave Johnson,2024/04/28 17:31,Brixton,Cash,"Flat White - £2.75, Latte - 2.5",
Fatima Yusuf,28/04/2024,Brixton,Cash,"Americano -  2.2 , Americano -  2.2 , Cappuccino - 3.0, Flat White - 2.75",
Carlos Reyes,28 Apr 2024 21:07,Brixton,Card,"Latte - £2.5, Macchiato - 3.1, Latte -  2.5 ",5.001910851439405e+00+16
Carlos Reyes,28-04-2024 07:26,Brixton,Cash,Flat White - 2.75,
Chinedu Okafor,28 Apr 2024 07:15,Brixton,Card,Latte - 2.5,4.701360521015202e+00+17
Maria Lopez,28 Apr 2024 17:39,Brixton,Cash,"Cappuccino -  3.0 , Americano - 2.2",
Grace Kim,28 Apr 2024 11:06,Brixton,Cash,"Latte - 2.5, Macchiato -  3.1 , Americano - 2.2",
Fatima Yusuf,28/04/2024,Brixton,Card,"Americano -  2.2 , Cappuccino - 3.0, Espresso - 2.0",1.952907315517261e+00+17
Anna Smith,28 Apr 2024 08:29,Brixton,Card,"Latte - £2.5, Latte - 2.5, Espresso - £2.0",3.409698651025307e+00+16
Oliver Twist,28-04-2024 13:41,Brixton,Cash,Flat White -  2.75 ,
Grace Kim,28-04-2024 09:16,Brixton,Card,Espresso - £2.0,68775855262708332
Sophie Dubois,28/04/2024,Brixton,Card,Latte -  2.5 ,1.190594390407817e+00+15
Aisha Bello,28/04/2024,Brixton,Card,"Mocha -  3.75 , Americano - £2.2, Latte -  2.5 , Macchiato - £3.1",4.049426781284852e+00+15
Chinedu Okafor,28 Apr 2024 17:44,Brixton,Card,"Americano - 2.2, Mocha - 3.75",6861484679523831
Aisha Bello,28-04-2024 19:15,Brixton,Card,"Latte - 2.5, Latte -  2.5 ",8.106294550160044e+00+16
Dave Johnson,28 Apr 2024 08:34,Brixton,Cash,Latte - £2.5,
Carlos Reyes,2024/04/28 19:10,Brixton,Cash,"Latte - £2.5, Latte - £2.5, Cappuccino - £3.0",
Anna Smith,2024/04/28 20:52,Brixton,Card,"Cappuccino - 3.0, Espresso - £2.0",84988047428216212
Nina Patel,28/04/2024,Brixton,Cash,"Flat White - 2.75, Americano - £2.2",
Grace Kim,2024/04/28 17:20,Brixton,Cash,"Espresso - £2.0, Mocha - 3.75",
Nina Patel,28/04/2024,Brixton,Card,"Espresso - £2.0, Americano - 2.2",5.307723076811019e+00+17
Grace Kim,2024/04/28 12:36,Brixton,Card,Macchiato - 3.1,81990260078490900
Grace Kim,28/04/2024,Brixton,Cash,"Americano -  2.2 , Flat White -  2.75 ",
Aisha Bello,2024/04/28 16:01,Brixton,Cash,Mocha - £3.75,
,2024/04/28 17:28,Brixton,Cash,Cappuccino -  3.0 ,
Sophie Dubois,28 Apr 2024 10:36,Brixton,Card,"Espresso - £2.0, Americano - 2.2",28518547120894898
Maria Lopez,28/04/2024,Brixton,Cash,"Americano -  2.2 , Latte -  2.5 ",
Chen Wei,28th April 2024,Brixton,Card,Americano -  2.2 ,
Carlos Reyes,28/04/2024,Brixton,Card,"Americano -  2.2 , Cappuccino - £3.0",
Anna Smith,2024/04/28 21:43,Brixton,Card,"Mocha -  3.75 , Macchiato - 3.1",80263091850066916
Leila Ahmed,28 Apr 2024 22:17,Brixton,Cash,"Flat White - £2.75, Mocha - 3.75",
Nina Patel,2024/04/28 14:35,Brixton,Card,Macchiato - 3.1,58229585994445632
,28th April 2024,Brixton,Card,Flat White -  2.75 ,61673796692103139
Chen Wei,28 Apr 2024 17:06,Brixton,Cash,Flat White - £2.75,
Nina Patel,28 Apr 2024 08:03,Brixton,Card,Mocha - 3.75,9.597537959167461e+00+16
Anna Smith,2024/04/28 22:30,Brixton,Card,Americano - 2.2,18470635481153475
Chen Wei,28th April 2024,Brixton,Cash,Espresso - £2.0,
Anna Smith,28-04-2024 20:45,Brixton,Cash,"Cappuccino - £3.0, Latte - £2.5",
Anna Smith,28 Apr 2024 11:27,Brixton,Cash,Mocha -  3.75 ,
Maria Lopez,28/04/2024,Brixton,Card,"Mocha - 3.75, Espresso - 2.0, Macchiato - 3.1, Mocha - 3.75",91523560523156660
Anna Smith,28/04/2024,Brixton,Card,Flat White - £2.75,
