Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Anna Smith,04-05-2024 09:18,Soho,Cash,"Americano -  £2.2 , Cappuccino -  £3.0 ",81796643657989144
Grace Kim,2024/05/04 08:02,Soho,Card,"Macchiato - £3.1, Americano - 2.2",
,2024/05/04 09:01,Soho,Cash,"Flat White -  £2.75 , Macchiato -  3.1 ",
Nina Patel,04-05-2024 11:54,Soho,Cash,Macchiato - 3.1,62942756035158859
Dave Johnson,04th May 2024,Soho,Cash,"Espresso - £2.0, Flat White -  £2.75 ",
Grace Kim,04-05-2024 20:50,Soho,Card,Flat White - £2.75,
Leila Ahmed,04-05-2024 08:42,Soho,Cash,"Mocha - £3.75, Mocha - 3.75, Espresso -  £2.0 ",28479451513156345
Anna Smith,04/05/2024,Soho,Card,"Flat White -  £2.75 , Americano -  £2.2 , Macchiato - 3.1",34433318754646978
Sophie Dubois,2024/05/04 10:48,Soho,Card,"Macchiato - £3.1, Cappuccino - 3.0",
Dave Johnson,2024/05/04 21:24,Soho,Card,"Latte - 2.5, Latte -  £2.5 , Cappuccino - £3.0",
Sophie Dubois,04th May 2024,Soho,Cash,"Americano - £2.2, Latte -  2.5 , Macchiato - £3.1",
,04-05-2024 13:02,Soho,Card,Macchiato -  3.1 ,99737919495957279
Carlos Reyes,04 May 2024 14:14,Soho,Card,"Latte - 2.5, Latte -  £2.5 , Espresso - £2.0",
Nina Patel,04th May 2024,Soho,Card,"Americano -  £2.2 , Latte - £2.5",81558861779874339
Leila Ahmed,04-05-2024 13:14,Soho,Card,"Espresso -  £2.0 , Mocha -  £3.75 ",64098917578414727
,04/05/2024,Soho,Card,Espresso -  £2.0 ,
,2024/05/04 10:26,Soho,Cash,Flat White -  £2.75 ,
Chinedu Okafor,04/05/2024,Soho,Card,"Espresso - £2.0, Espresso - £2.0, Latte - £2.5",72724100619930697
Nina Patel,04/05/2024,Soho,Cash,"Espresso -  £2.0 , Latte - 2.5, Macchiato -  3.1 ",90411006074692650
,2024/05/04 18:24,Soho,Cash,Espresso -  2.0 ,
Aisha Bello,04th May 2024,Soho,Cash,"Espresso - £2.0, Macchiato - £3.1, Cappuccino -  3.0 ",39381999848998229
Chinedu Okafor,04-05-2024 16:14,Soho,Cash,"Mocha - 3.75, Cappuccino - 3.0, Mocha -  3.75 ",96396305991591667
Sophie Dubois,04/05/2024,Soho,Card,"Mocha - £3.75, Macchiato - £3.1, Espresso - 2.0",37097725944137384
Grace Kim,2024/05/04 21:11,Soho,Card,"Espresso - £2.0, Latte - £2.5",34197126857444114
Grace Kim,04 May 2024 20:31,Soho,Cash,"Americano -  2.2 , Macchiato - £3.1, Espresso -  2.0 ",46989548547205283
Nina Patel,04-05-2024 14:28,Soho,Cash,Macchiato - 3.1,22319143769614483
James Carter,04-05-2024 22:54,Soho,Card,Espresso -  £2.0 ,3.451163551461375e+16
Fatima Yusuf,04/05/2024,Soho,Cash,"Espresso -  2.0 , Latte -  £2.5 ",24031163300799740
Chinedu Okafor,04/05/2024,Soho,Card,"Americano -  £2.2 , Americano - £2.2, Mocha - 3.75",47647016059789748
Maria Lopez,04th May 2024,Soho,Cash,"Cappuccino - 3.0, Mocha - 3.75",4.838705770318259e+16
Maria Lopez,2024/05/04 08:15,Soho,Cash,Latte - £2.5,68816210652142420
Chen Wei,04-05-2024 08:45,Soho,Card,"Espresso - 2.0, Espresso - £2.0, Latte -  2.5 ",
Dave Johnson,04th May 2024,Soho,Card,"Espresso -  £2.0 , Espresso -  £2.0 ",
Anna Smith,2024/05/04 08:44,Soho,Card,"Mocha - £3.75, Cappuccino - £3.0",
Jake Thompson,04/05/2024,Soho,Cash,Flat White - 2.75,
Anna Smith,04/05/2024,Soho,Cash,Mocha -  3.75 ,
Jake Thompson,04th May 2024,Soho,Card,Flat White -  £2.75 ,
Chen Wei,04 May 2024 21:26,Soho,Cash,"Latte -  2.5 , Americano - 2.2",7.246269011751298e+16
,04/05/2024,Soho,Card,Mocha -  £3.75 ,15057717318971859
James Carter,04/05/2024,Soho,Card,"Mocha - £3.75, Americano - 2.2, Macchiato - 3.1",59202295937611764
,04 May 2024 14:56,Soho,Card,"Latte -  2.5 , Mocha - 3.75, Americano -  2.2 ",
James Carter,04-05-2024 08:18,Soho,Cash,"Flat White - 2.75, Flat White - £2.75",50119319170014865
Fatima Yusuf,04-05-2024 21:22,Soho,Card,"Macchiato - £3.1, Flat White - £2.75, Latte - £2.5",
Aisha Bello,04 May 2024 07:08,Soho,Cash,"Latte -  2.5 , Americano -  2.2 ",
Carlos Reyes,04 May 2024 11:02,Soho,Cash,Cappuccino - £3.0,96857848025718080
Chen Wei,04 May 2024 22:19,Soho,Card,"Latte - £2.5, Americano - £2.2",1067354058070123
Maria Lopez,2024/05/04 12:31,Soho,Cash,Americano - £2.2,33587771946740835
Aisha Bello,04th May 2024,Soho,Card,"Flat White - £2.75, Flat White -  £2.75 , Latte - 2.5",88683658064764191
Maria Lopez,04 May 2024 09:02,Soho,Card,"Latte -  2.5 , Macchiato - 3.1, Americano - £2.2",90601367649914355
Sophie Dubois,04 May 2024 12:08,Soho,Cash,"Mocha - £3.75, Cappuccino - £3.0",
Grace Kim,04th May 2024,Soho,Card,Flat White -  2.75 ,63287476553094472
Leila Ahmed,04-05-2024 22:25,Soho,Cash,Espresso - £2.0,45250998824269108
Leila Ahmed,04th May 2024,Soho,Cash,"Latte -  2.5 , Mocha - 3.75, Flat White - £2.75",
Jake Thompson,04 May 2024 19:39,Soho,Card,"Macchiato -  £3.1 , Espresso - £2.0",10029164293211966
Maria Lopez,04-05-2024 18:19,Soho,Cash,Americano -  2.2 ,
Anna Smith,04th May 2024,Soho,Card,"Americano - 2.2, Flat White -  £2.75 ",79167704580423722
James Carter,04th May 2024,Soho,Card,"Macchiato - £3.1, Mocha - £3.75, Flat White -  £2.75 ",26750572316706492
