Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Jake Thompson,25-04-2024 17:45,Brixton,Card,Macchiato - 3.1,
Oliver Twist,25-04-2024 15:36,Brixton,Cash,"Americano -  2.2 , Macchiato - 3.1",
Leila Ahmed,2024/04/25 10:03,Brixton,Card,"Latte - £2.5, Flat White -  2.75 ",52954343475129521
James Carter,2024/04/25 17:52,Brixton,Cash,"Mocha - 3.75, Macchiato - £3.1, Flat White - £2.75",
Anna Smith,25th April 2024,Brixton,Card,"Cappuccino - 3.0, Espresso - 2.0, Mocha - £3.75, Macchiato - 3.1",
Fatima Yusuf,25/04/2024,Brixton,Card,"Americano -  2.2 , Latte - 2.5, Americano -  2.2 ",5.283995358380098e+00+17
Anna Smith,25th April 2024,Brixton,Card,Latte - £2.5,3.596772835997299e+00+15
Leila Ahmed,2024/04/25 18:51,Brixton,Card,"Mocha - £3.75, Espresso - 2.0",54104650419258459
Anna Smith,25th April 2024,Brixton,Card,"Latte - £2.5, Macchiato - 3.1, Espresso - 2.0",27656149560662789
Grace Kim,2024/04/25 20:18,Brixton,Cash,Macchiato - £3.1,
Carlos Reyes,2024/04/25 13:27,Brixton,Cash,Espresso - £2.0,
Grace Kim,25 Apr 2024 15:08,Brixton,Cash,Americano - £2.2,
,25-04-2024 14:22,Brixton,Card,"Cappuccino -  3.0 , Latte - £2.5, Flat White - 2.75",7.193211038778428e+00+16
Aisha Bello,25/04/2024,Brixton,Cash,Flat White -  2.75 ,
Grace Kim,25-04-2024 17:12,Brixton,Card,Latte -  2.5 ,23026607622174163
Fatima Yusuf,25/04/2024,Brixton,Cash,"Americano - £2.2, Espresso - £2.0",
Leila Ahmed,2024/04/25 12:01,Brixton,Cash,"Espresso - £2.0, Espresso - £2.0, Flat White - £2.75",
Sophie Dubois,25 Apr 2024 22:42,Brixton,Cash,"Mocha -  3.75 , Americano -  2.2 ",
Sophie Dubois,2024/04/25 10:51,Brixton,Card,"Flat White - £2.75, Latte - £2.5, Mocha -  3.75 ",96889882590515114
Chinedu Okafor,25-04-2024 15:53,Brixton,Card,"Mocha - 3.75, Macchiato - 3.1",4.708863174041554e+00+16
Oliver Twist,25 Apr 2024 22:12,Brixton,Cash,"Mocha - £3.75, Cappuccino - 3.0",
Chinedu Okafor,25th April 2024,Brixton,Card,Macchiato -  3.1 ,5994780048583113
Oliver Twist,25/04/2024,Brixton,Card,Latte -  2.5 ,92285168419699228
Jake Thompson,25th April 2024,Brixton,Card,"Cappuccino -  3.0 , Latte - 2.5",40407063351413319
Chinedu Okafor,25/04/2024,Brixton,Cash,"Americano - £2.2, Americano -  2.2 , Flat White - 2.75, Cappuccino -  3.0 ",
Dave Johnson,25th April 2024,Brixton,,"Espresso - £2.0, Macchiato - 3.1, Cappuccino - 3.0",
Chen Wei,2024/04/25 15:04,Brixton,Cash,Espresso - 2.0,
Dave Johnson,25/04/2024,Brixton,Cash,"Mocha - 3.75, Macchiato -  3.1 , Flat White - 2.75",
Oliver Twist,25th April 2024,Brixton,Card,"Espresso - £2.0, Latte -  2.5 , Espresso - £2.0",
Nina Patel,2024/04/25 08:40,Brixton,Cash,Americano - 2.2,
Grace Kim,25 Apr 2024 09:16,Brixton,Cash,Flat White -  2.75 ,
