Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chinedu Okafor,07 May 2024 20:07,Soho,Cash,"Mocha - 3.75, Espresso - £2.0, Macchiato -  £3.1 ",
Nina Patel,07th May 2024,Soho,Cash,"Latte -  2.5 , Mocha - £3.75, Flat White - 2.75",
Aisha Bello,2024/05/07 17:29,Soho,Cash,"Mocha -  3.75 , Macchiato - 3.1",41900059188673720
Fatima Yusuf,07 May 2024 07:48,Soho,Card,"Macchiato - £3.1, Espresso - £2.0, Espresso - 2.0",6702122325998360
Grace Kim,07th May 2024,Soho,Cash,"Mocha -  £3.75 , Macchiato - £3.1, Cappuccino - £3.0",
Leila Ahmed,07-05-2024 10:18,Soho,Card,Macchiato -  £3.1 ,
Carlos Reyes,07-05-2024 07:20,Soho,Card,"Americano -  2.2 , Americano -  2.2 , Mocha -  £3.75 ",58233774655781094
Leila Ahmed,07th May 2024,Soho,Card,Americano - £2.2,
Maria Lopez,07 May 2024 22:59,Soho,Card,"Flat White - 2.75, Macchiato - £3.1",
Nina Patel,07-05-2024 21:55,Soho,Cash,"Macchiato -  £3.1 , Cappuccino - 3.0, Cappuccino -  £3.0 ",
Carlos Reyes,2024/05/07 12:51,Soho,Cash,"Flat White -  £2.75 , Americano -  2.2 , Espresso -  £2.0 ",
,07 May 2024 12:13,Soho,Cash,"Latte - £2.5, Latte -  2.5 ",17662314454670802
,07-05-2024 16:02,Soho,Card,"Latte -  2.5 , Mocha - 3.75",92004447274714404
Chinedu Okafor,07 May 2024 13:29,Soho,Card,Cappuccino - £3.0,10412421044799110
Jake Thompson,07-05-2024 21:30,Soho,Card,Espresso - £2.0,47172824210143715
Fatima Yusuf,2024/05/07 18:28,Soho,Cash,"Americano -  2.2 , Macchiato -  3.1 , Espresso - £2.0",
Fatima Yusuf,07/05/2024,Soho,Card,Mocha - £3.75,
Grace Kim,07-05-2024 18:42,Soho,Cash,"Flat White - 2.75, Cappuccino -  3.0 ",32448372897239624
Carlos Reyes,07-05-2024 17:39,Soho,Card,"Latte -  £2.5 , Cappuccino -  £3.0 , Espresso -  £2.0 ",40285733596836506
Aisha Bello,2024/05/07 15:04,Soho,Card,"Americano -  £2.2 , Mocha - 3.75, Latte -  £2.5 ",39646019152842280
Leila Ahmed,2024/05/07 16:42,Soho,Cash,"Macchiato -  3.1 , Mocha - 3.75",
Sophie Dubois,2024/05/07 13:02,Soho,Card,Latte - 2.5,8409827475193601
Aisha Bello,07-05-2024 21:39,Soho,Cash,Americano -  2.2 ,7163518509202620
Chinedu Okafor,07 May 2024 19:19,Soho,Cash,"Mocha - £3.75, Macchiato - £3.1",10455443092159201
Anna Smith,07/05/2024,Soho,Cash,"Latte -  2.5 , Mocha -  3.75 , Espresso -  2.0 ",17908279797797526
Jake Thompson,07 May 2024 14:17,Soho,Cash,Espresso -  £2.0 ,
Carlos Reyes,07/05/2024,Soho,Cash,"Latte -  2.5 , Flat White - 2.75, Americano -  £2.2 ",3612210168125492
Maria Lopez,07th May 2024,Soho,Card,"Flat White -  £2.75 , Mocha - 3.75, Latte - £2.5",
Maria Lopez,07-05-2024 09:41,Soho,Cash,"Macchiato - £3.1, Flat White - 2.75, Americano -  £2.2 ",72989018719620898
Anna Smith,07 May 2024 21:29,Soho,Card,"Macchiato -  £3.1 , Cappuccino - 3.0, Mocha - 3.75",46267276752850081
