Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Fatima Yusuf,08 Aug 2024 11:21,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Cappuccino - 3.0, Latte -  2.5 ",
Leila Ahmed,2025/04/20 09:15,Soho,Card,"Cappuccino - 3.0, Americano - £2.2, Flat White - 2.75, Espresso - £2.0",77500166264427.0
Chen Wei,04/20/2025,Soho,Cash,Flat White -  2.75 ,
James Carter,2025/04/20 09:15,Soho,Card,"Flat White -  2.75 , Macchiato - 3.1, Americano -  2.2 ",6433129421081788.0
Anna Smith,08-09-2024 19:13,Soho,Cash,"Latte - 2.5, Americano -  2.2 ",
Dave Johnson,14 Jan 2025 07:24,Soho,Cash,"Macchiato - £3.1, Flat White - 2.75, Macchiato -  3.1 ",
James Carter,2024/09/13 14:14,Soho,Cash,"Cappuccino - 3.0, Espresso - £2.0, Flat White -  2.75 , Mocha -  3.75 ",
Jake Thompson,10 Sep 2024 21:26,Soho,Cash,"Flat White - 2.75, Macchiato - 3.1, Espresso - 2.0, Flat White - 2.75",
James Carter,10 Sep 2024 21:26,Soho,Cash,"Espresso - £2.0, Latte -  2.5 , Americano - £2.2, Espresso - 2.0",
Fatima Yusuf,20 Mar 2025 00:43,Soho,Cash,Mocha - £3.75,
James Carter,10 Sep 2024 21:26,Soho,Card,"Mocha - £3.75, Mocha - £3.75, Flat White - £2.75, Cappuccino - 3.0",85181933685554.0
Jake Thompson,11-02-2025 05:48,Soho,Card,Latte - 2.5,44256487755943.0
Fatima Yusuf,20 Mar 2025 00:43,Soho,Cash,"Flat White - £2.75, Cappuccino - 3.0, Latte -  2.5 , Cappuccino - 3.0",
Nina Patel,2024/09/29 18:27,Soho,Card,Flat White -  2.75 ,9189251846748400.0
Chinedu Okafor,2024/09/13 14:14,Soho,Card,"Mocha - £3.75, Macchiato - £3.1, Cappuccino -  3.0 , Flat White - 2.75",19319879474324.0
Fatima Yusuf,25 Aug 2024 02:11,Soho,Card,Mocha - £3.75,2.1252593747747316e+16
Anna Smith,08-09-2024 19:13,Soho,Cash,Mocha - 3.75,
Fatima Yusuf,14 Jan 2025 07:24,Soho,Cash,"Flat White - £2.75, Mocha - 3.75, Espresso - £2.0",
Sophie Dubois,21-09-2024 08:19,Soho,Cash,"Macchiato -  3.1 , Macchiato -  3.1 , Latte - £2.5",
James Carter,2024/11/28 18:50,Soho,Cash,"Mocha - £3.75, Espresso - £2.0, Americano - £2.2",
Carlos Reyes,2025/04/20 09:15,Soho,Cash,Mocha - £3.75,
Carlos Reyes,25 Aug 2024 02:11,Soho,Cash,Americano -  2.2 ,
Jake Thompson,2024/08/05 22:53,Soho,Card,"Macchiato - 3.1, Macchiato - £3.1, Flat White -  2.75 ",4.6805293930777464e+16
Chinedu Okafor,25 Aug 2024 02:11,Soho,Cash,"Mocha - £3.75, Flat White - 2.75, Macchiato - £3.1",
Dave Johnson,10 Sep 2024 21:26,Soho,Cash,"Americano - 2.2, Americano - 2.2, Espresso - £2.0",
Carlos Reyes,08-09-2024 19:13,Soho,Cash,"Americano - 2.2, Macchiato - £3.1, Cappuccino - 3.0",
Chinedu Okafor,20 Mar 2025 00:43,Soho,Cash,"Americano - £2.2, Flat White -  2.75 , Macchiato - 3.1",
Grace Kim,2024/09/29 18:27,Soho,Card,Latte - £2.5,7959399123735735.0
Chinedu Okafor,20 Mar 2025 00:43,Soho,Card,"Cappuccino - £3.0, Cappuccino -  3.0 , Cappuccino -  3.0 , Latte - £2.5",3987466403945956.0
Fatima Yusuf,10-09-2024 15:55,Soho,Card,"Macchiato -  3.1 , Americano - £2.2, Latte - £2.5, Macchiato - £3.1",171998149496829.0
Carlos Reyes,2024/09/13 14:14,Soho,Cash,"Macchiato - £3.1, Espresso - £2.0, Espresso - 2.0, Macchiato - £3.1",
Carlos Reyes,04/20/2025,Soho,Card,"Americano - £2.2, Macchiato -  3.1 , Espresso -  2.0 ",2697728842356509.0
Aisha Bello,05-04-2025 14:27,Soho,Card,"Mocha - 3.75, Espresso -  2.0 , Flat White - £2.75, Latte -  2.5 ",9.65888101287163e+16
Grace Kim,08-09-2024 19:13,Soho,Cash,"Mocha - 3.75, Flat White - £2.75, Espresso - £2.0, Americano - 2.2",
Carlos Reyes,14 Jan 2025 07:24,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Mocha - 3.75, Latte - £2.5",
Grace Kim,11-02-2025 05:48,Soho,Card,"Mocha -  3.75 , Mocha - £3.75, Cappuccino - 3.0",487421182813706.0
Maria Lopez,2024/09/13 14:14,Soho,Card,Latte -  2.5 ,8.288748060700122e+16
Jake Thompson,20-04-2025,Soho,Card,"Americano - £2.2, Cappuccino -  3.0 , Americano - 2.2",7.202856138581503e+16
Maria Lopez,08-09-2024 19:13,Soho,Cash,"Latte - £2.5, Macchiato -  3.1 ",
Grace Kim,2024/08/05 22:53,Soho,Card,"Mocha - 3.75, Americano - 2.2, Macchiato - £3.1",8.061962755335803e+16
,2024/09/13 14:14,Soho,Card,"Mocha - £3.75, Mocha - £3.75, Flat White - £2.75, Cappuccino - 3.0",85181933685554.0
Sophie Dubois,2024/11/28 18:50,Soho,Card,"Latte -  2.5 , Flat White -  2.75 , Espresso -  2.0 , Flat White -  2.75 ",8.742267562022352e+16
Dave Johnson,11-02-2025 05:48,Soho,Cash,"Macchiato - £3.1, Flat White - 2.75, Macchiato -  3.1 ",
,05-04-2025 14:27,Soho,,"Mocha - 3.75, Espresso -  2.0 , Flat White - £2.75, Latte -  2.5 ",
Jake Thompson,04/20/2025,Soho,Card,"Macchiato - 3.1, Macchiato - £3.1, Flat White -  2.75 ",4.6805293930777464e+16
Grace Kim,05-09-2024 21:04,Soho,Card,"Flat White - 2.75, Espresso - £2.0, Mocha -  3.75 , Cappuccino - £3.0",73210779751685X
Aisha Bello,20-04-2025,Soho,Card,Invalid Order String,9.65888101287163e+16
,20th April 2025,Soho,Cash,"Espresso - 2.0, Americano - £2.2, Mocha - £3.75",
Nina Patel,04/20/2025,Soho,Cash,Flat White - 2.75,
Fatima Yusuf,05-04-2025 14:27,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Cappuccino - 3.0, Latte -  2.5 ",
Fatima Yusuf,10-09-2024 15:55,Soho,Cash,"Flat White - £2.75, Mocha - 3.75, Espresso - £2.0",
Grace Kim,21-09-2024 08:19,Soho,Cash,"Espresso - 2.0, Americano -  2.2 , Macchiato - £3.1, Espresso - 2.0",
Fatima Yusuf,08 Aug 2024 11:21,Soho,Card,Mocha - £3.75,2.1252593747747316e+16
,05-09-2024 21:04,Soho,Card,"Espresso -  2.0 , Macchiato - 3.1",6.830825905374918e+16
James Carter,05-09-2024 21:04,Soho,,"Mocha - £3.75, Espresso - £2.0, Americano - £2.2",
Grace Kim,2024/09/29 18:27,Soho,Card,Latte - £2.5,7959399123735735.0
Leila Ahmed,20-04-2025,Soho,Card,Affogato - 4.0,8.006997406846907e+16
Anna Smith,25 Aug 2024 02:11,Soho,Cash,Mocha - £3.75,
,14 Jan 2025 07:24,Soho,Cash,Mocha - £3.75,
Anna Smith,10 Sep 2024 21:26,Soho,Cash,Mocha - 3.75,
Chinedu Okafor,20 Mar 2025 00:43,Soho,Card,"Flat White - 2.75, Flat White - £2.75, Latte -  2.5 , Americano - 2.2",36384200550700.0
Grace Kim,2024/12/21 07:21,Soho,Card,"Espresso -  2.0 , Macchiato - 3.1",6.830825905374918e+16
Leila Ahmed,10 Sep 2024 21:26,Soho,Cash,"Americano - £2.2, Espresso - 2.0",
,20-04-2025,Soho,Cash,"Americano - 2.2, Macchiato - £3.1, Cappuccino - 3.0",
James Carter,10 Sep 2024 21:26,Soho,Cash,Invalid Order String,
Fatima Yusuf,2025/04/20 09:15,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Cappuccino - 3.0, Latte -  2.5 ",
Anna Smith,04/20/2025,Soho,Cash,Macchiato - 3.1,
Fatima Yusuf,08 Aug 2024 11:21,Soho,Card,Mocha - £3.75,
Carlos Reyes,08 Aug 2024 11:21,Soho,Cash,"Americano - 2.2, Macchiato - £3.1, Cappuccino - 3.0",
James Carter,20-04-2025,Soho,Cash,"Mocha - £3.75, Espresso - £2.0, Americano - £2.2",
Carlos Reyes,05-04-2025 14:27,Soho,Card,"Americano - £2.2, Macchiato -  3.1 , Espresso -  2.0 ",2697728842356509.0
Grace Kim,2024/11/28 18:50,Soho,Card,"Mocha - 3.75, Cappuccino - £3.0",3.706617861973435e+16
Nina Patel,08-09-2024 19:13,Soho,Cash,Invalid Order String,
Chinedu Okafor,21-09-2024 08:19,Soho,Card,"Flat White - 2.75, Flat White - £2.75, Latte -  2.5 , Americano - 2.2",36384200550700.0
Grace Kim,25 Aug 2024 02:11,Soho,Cash,"Espresso - 2.0, Americano -  2.2 , Macchiato - £3.1, Espresso - 2.0",
Sophie Dubois,20-04-2025,Soho,Card,"Latte -  2.5 , Flat White -  2.75 , Espresso -  2.0 , Flat White -  2.75 ",8.742267562022352e+16
James Carter,2025/04/20 09:15,Soho,Cash,"Espresso - £2.0, Latte -  2.5 , Americano - £2.2, Espresso - 2.0",
,08-09-2024 19:13,Soho,Card,"Mocha - £3.75, Macchiato - £3.1, Cappuccino -  3.0 , Flat White - 2.75",
Fatima Yusuf,08 Aug 2024 11:21,Soho,Cash,Mocha - £3.75,
,2025/04/20 09:15,Soho,Cash,"Macchiato - £3.1, Flat White - 2.75, Macchiato -  3.1 ",
Aisha Bello,08 Aug 2024 11:21,Soho,Card,"Mocha - 3.75, Espresso -  2.0 , Flat White - £2.75, Latte -  2.5 ",9.65888101287163e+16
James Carter,2024/11/28 18:50,Soho,Cash,"Mocha - £3.75, Espresso - £2.0, Americano - £2.2",
Fatima Yusuf,2024/11/28 18:50,Soho,,"Macchiato -  3.1 , Americano - £2.2, Latte - £2.5, Macchiato - £3.1",171998149496829.0
Maria Lopez,08-09-2024 19:13,Soho,Cash,"Latte - £2.5, Macchiato -  3.1 ",
Dave Johnson,04/20/2025,Soho,Cash,"Americano - 2.2, Americano - 2.2, Espresso - £2.0",
Carlos Reyes,2024/08/30 08:00,Soho,Cash,Flat White - £2.75,
Grace Kim,2024/08/30 08:00,Soho,Card,"Mocha - 3.75, Cappuccino - £3.0",3.706617861973435e+16
Fatima Yusuf,05-09-2024 21:04,Soho,Card,"Macchiato -  3.1 , Americano - £2.2, Latte - £2.5, Macchiato - £3.1",171998149496829.0
James Carter,10 Sep 2024 21:26,Soho,Cash,"Cappuccino - 3.0, Espresso - £2.0, Flat White -  2.75 , Mocha -  3.75 ",
Carlos Reyes,2024/11/28 18:50,Soho,Cash,"Americano - 2.2, Macchiato - £3.1, Cappuccino - 3.0",
Carlos Reyes,05-09-2024 21:04,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Mocha - 3.75, Latte - £2.5",
,10-09-2024 15:55,Soho,Cash,Invalid Order String,
,20-04-2025,Soho,Cash,"Mocha - 3.75, Flat White - £2.75, Espresso - £2.0, Americano - 2.2",
Jake Thompson,04/20/2025,Soho,Cash,"Flat White - 2.75, Macchiato - 3.1, Espresso - 2.0, Flat White - 2.75",
Jake Thompson,20-04-2025,Soho,Card,"Americano - 2.2, Americano - £2.2",265774428714227.0
Dave Johnson,25 Aug 2024 02:11,Soho,Cash,"Macchiato - £3.1, Flat White - 2.75, Macchiato -  3.1 ",
Grace Kim,08-09-2024 19:13,Soho,,Macchiato - 3.1,8.061962755335803e+16
Carlos Reyes,25 Aug 2024 02:11,Soho,Card,"Americano - £2.2, Macchiato -  3.1 , Espresso -  2.0 ",2697728842356509.0
Jake Thompson,2024/08/30 08:00,Soho,Card,"Macchiato - 3.1, Macchiato - £3.1, Flat White -  2.75 ",4.6805293930777464e+16
Grace Kim,2024/09/13 14:14,Soho,Card,"Mocha - 3.75, Americano - 2.2, Macchiato - £3.1",
Fatima Yusuf,10 Sep 2024 21:26,Soho,Cash,"Flat White -  2.75 , Flat White - £2.75",
Carlos Reyes,05-04-2025 14:27,Soho,Cash,Mocha - £3.75,
Chen Wei,04/20/2025,Soho,Cash,Flat White -  2.75 ,
Maria Lopez,08 Aug 2024 11:21,Soho,Card,Espresso - £2.0,8.288748060700122e+16
Anna Smith,25 Aug 2024 02:11,Soho,Cash,"Latte - 2.5, Americano -  2.2 ",
Fatima Yusuf,05-09-2024 21:04,Soho,Card,"Macchiato -  3.1 , Americano - £2.2, Latte - £2.5, Macchiato - £3.1",
Nina Patel,20-04-2025,Soho,Card,"Macchiato -  3.1 , Flat White -  2.75 , Latte -  2.5 ",807398882718828.0
Chinedu Okafor,10 Sep 2024 21:26,Soho,Cash,"Americano - £2.2, Flat White -  2.75 , Macchiato - 3.1",
Anna Smith,2025/04/20 09:15,Soho,Cash,"Cappuccino -  3.0 , Flat White -  2.75 , Americano - £2.2, Americano - £2.2",
Nina Patel,10 Sep 2024 21:26,Soho,,"Macchiato -  3.1 , Flat White -  2.75 , Latte -  2.5 ",
Anna Smith,2024/08/05 22:53,Soho,Cash,Latte - 2.5,
Oliver Twist,20-04-2025,Soho,Cash,Americano - £2.2,
Chinedu Okafor,11-02-2025 05:48,Soho,Cash,"Americano - £2.2, Flat White -  2.75 , Macchiato - 3.1",
Nina Patel,04/20/2025,Soho,Cash,Flat White - 2.75,
Jake Thompson,11-02-2025 05:48,Soho,Cash,"Flat White - 2.75, Macchiato - 3.1, Espresso - 2.0, Flat White - 2.75",
Anna Smith,08 Aug 2024 11:21,Soho,,"Americano - 2.2, Mocha -  3.75 ",
Jake Thompson,04/20/2025,Soho,Card,"Americano - 2.2, Americano - £2.2",265774428714227.0
Carlos Reyes,08 Aug 2024 11:21,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Mocha - 3.75, Latte - £2.5",
Grace Kim,2024/09/13 14:14,Soho,Cash,"Mocha -  3.75 , Cappuccino - 3.0",
Anna Smith,2024/08/30 08:00,Soho,Cash,Invalid Order String,
Grace Kim,10 Sep 2024 21:26,Soho,Cash,"Mocha -  3.75 , Cappuccino - 3.0",
Jake Thompson,08 Aug 2024 11:21,Soho,Card,Latte - 2.5,44256487755943X
Jake Thompson,14 Jan 2025 07:24,Soho,Card,"Americano - £2.2, Cappuccino -  3.0 , Americano - 2.2",7.202856138581503e+16
,2024/09/29 18:27,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1, Cappuccino - 3.0, Latte -  2.5 ",
Grace Kim,11-02-2025 05:48,Soho,Card,"Mocha -  3.75 , Mocha - £3.75, Cappuccino - 3.0",487421182813706.0
Jake Thompson,20-04-2025,Soho,,"Americano - £2.2, Cappuccino -  3.0 , Americano - 2.2",7.202856138581503e+16
Grace Kim,04/20/2025,Soho,Card,"Mocha -  3.75 , Mocha - £3.75, Cappuccino - 3.0",487421182813706.0
Jake Thompson,14 Jan 2025 07:24,Soho,Card,Flat White - £2.75,7.202856138581503e+16
,08 Aug 2024 11:21,Soho,Card,"Espresso - £2.0, Mocha - £3.75, Macchiato - £3.1",4709209002862419.0
