Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Oliver Twist,05-04-2025 14:27,Brixton,Cash,"Macchiato - £3.1, Flat White - 2.75, Flat White - 2.75",
Nina Patel,10 Sep 2024 21:26,Brixton,Cash,"Cappuccino -  3.0 , Espresso - £2.0, Espresso -  2.0 ",
Chinedu Okafor,05-09-2024 21:04,Brixton,Card,Cappuccino - 3.0,7.673103321145403e+16
Leila Ahmed,05-04-2025 14:27,Brixton,Cash,"Macchiato - £3.1, Flat White - 2.75, Flat White - 2.75",
Grace Kim,25 Aug 2024 02:11,Brixton,Card,Flat White -  2.75 ,9.37102756234662e+16
James Carter,2024/09/13 14:14,Brixton,Card,"Americano - 2.2, Latte - £2.5",9.24164061537278e+16
Jake Thompson,20 Mar 2025 00:43,Brixton,Cash,"Espresso - £2.0, Mocha - £3.75",
Carlos Reyes,05-04-2025 14:27,Brixton,Card,"Latte -  2.5 , Americano -  2.2 , Cappuccino - £3.0",2964508117861708.0
Fatima Yusuf,08-09-2024 19:13,Brixton,Card,Americano - 2.2,30281985501710.0
Maria Lopez,2024/09/29 18:27,Brixton,Card,"Espresso - £2.0, Mocha - £3.75",1.2335129032120092e+16
Fatima Yusuf,05-09-2024 21:04,Brixton,Cash,"Latte - £2.5, Cappuccino -  3.0 ",
James Carter,20-04-2025,Brixton,Card,Americano - 2.2,30281985501710.0
Chinedu Okafor,08-09-2024 19:13,Brixton,Card,"Macchiato - 3.1, Cappuccino - 3.0, Americano - £2.2",19094743439241.0
Sophie Dubois,2024/09/29 18:27,Brixton,Cash,"Flat White - £2.75, Espresso - 2.0, Latte -  2.5 , Latte -  2.5 ",
Leila Ahmed,2024/08/05 22:53,Brixton,Cash,"Mocha - £3.75, Espresso - 2.0, Cappuccino - £3.0, Macchiato - £3.1",
Anna Smith,2025/04/20 09:15,Brixton,Card,"Cappuccino - 3.0, Latte - £2.5, Espresso - 2.0, Flat White - 2.75",318801711530765.0
Grace Kim,11-02-2025 05:48,Brixton,Cash,"Flat White -  2.75 , Americano - 2.2, Mocha - £3.75, Macchiato - £3.1",
Carlos Reyes,05-09-2024 21:04,Brixton,Cash,Espresso - 2.0,
Fatima Yusuf,20th April 2025,Brixton,Cash,"Espresso - £2.0, Macchiato - £3.1, Flat White - 2.75",
Nina Patel,2025/04/20 09:15,Brixton,Card,"Latte - £2.5, Mocha - £3.75",563134564782885.0
Carlos Reyes,2024/09/29 18:27,Brixton,Card,Americano - 2.2,8.976756792161154e+16
Aisha Bello,05-09-2024 21:04,Brixton,Card,"Espresso - £2.0, Latte - £2.5, Macchiato -  3.1 ",45373210545022.0
Maria Lopez,04/20/2025,Brixton,Card,"Americano -  2.2 , Macchiato - £3.1, Cappuccino - £3.0",535027729811621.0
Oliver Twist,20-04-2025,Brixton,Cash,"Macchiato - £3.1, Flat White - 2.75, Flat White - 2.75",
Nina Patel,2024/12/21 07:21,Brixton,Cash,"Cappuccino -  3.0 , Espresso - £2.0, Espresso -  2.0 ",
Chinedu Okafor,10 Sep 2024 21:26,Brixton,Card,Cappuccino - 3.0,7.673103321145403e+16
Leila Ahmed,2024/11/28 18:50,Brixton,Cash,"Macchiato - £3.1, Flat White - 2.75, Flat White - 2.75",
Grace Kim,05-09-2024 21:04,Brixton,Card,Flat White -  2.75 ,9.37102756234662e+16
James Carter,08 Aug 2024 11:21,Brixton,Card,"Americano - 2.2, Latte - £2.5",9.24164061537278e+16
Jake Thompson,20th April 2025,Brixton,Cash,"Espresso - £2.0, Mocha - £3.75",
Carlos Reyes,05-09-2024 21:04,Brixton,Card,"Latte -  2.5 , Americano -  2.2 , Cappuccino - £3.0",2964508117861708.0
Fatima Yusuf,05-04-2025 14:27,Brixton,Card,Americano - 2.2,30281985501710.0
