Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Anna Smith,2024/04/26 14:12,Richmond,Card,Americano -  2.2 ,
Chen Wei,2024/04/26 15:46,Richmond,Card,"Mocha -  3.75 , Flat White - 2.75",7.041295767874995e+00+17
Fatima Yusuf,26th April 2024,Richmond,Card,"Macchiato -  3.1 , Americano -  2.2 ",3.380797927284767e+00+16
James Carter,2024/04/26 11:46,Richmond,Card,Americano -  2.2 ,16001125403796088
Dave Johnson,26/04/2024,Richmond,Card,"Cappuccino - 3.0, Latte - 2.5, Flat White -  2.75 , Americano - £2.2",4.731680469285717e+00+15
Dave Johnson,26-04-2024 20:53,Richmond,Card,"Flat White - 2.75, Americano -  2.2 ",52111737416119441
Chinedu Okafor,26 Apr 2024 14:58,Richmond,Card,Invalid Order String,62778169178580664
Oliver Twist,26/04/2024,Richmond,Card,Cappuccino -  3.0 ,8.256694283612990e+00+15
Jake Thompson,26-04-2024 21:50,Richmond,Card,"Americano -  2.2 , Americano - £2.2, Flat White - 2.75, Espresso - £2.0",55523944856052921
Sophie Dubois,2024/04/26 14:05,Richmond,Card,"Flat White - £2.75, Espresso - £2.0, Flat White -  2.75 ",58723081346032927
Chinedu Okafor,2024/04/26 12:43,Richmond,Cash,"Cappuccino - 3.0, Americano -  2.2 , Cappuccino -  3.0 ",
Grace Kim,2024/04/26 14:59,Richmond,Card,Cappuccino - 3.0,84106838882720688
James Carter,26-04-2024 16:00,Richmond,Card,"Americano - £2.2, Cappuccino - £3.0, Americano -  2.2 ",
Leila Ahmed,2024/04/26 12:00,Richmond,Cash,"Latte - £2.5, Americano -  2.2 , Americano - 2.2",
Nina Patel,26/04/2024,Richmond,Cash,Mocha -  3.75 ,
Grace Kim,2024/04/26 21:30,Richmond,Cash,Macchiato -  3.1 ,
Grace Kim,26-04-2024 09:07,Richmond,Card,"Espresso - £2.0, Mocha -  3.75 ",23432511993488264
Nina Patel,2024/04/26 15:34,Richmond,Cash,"Macchiato - 3.1, Cappuccino - 3.0, Mocha -  3.75 ",
Dave Johnson,2024/04/26 09:06,Richmond,Card,Espresso - £2.0,69077099154603263
Maria Lopez,2024/04/26 22:13,Richmond,Card,"Mocha - £3.75, Cappuccino - 3.0",4.057080655600119e+00+17
Anna Smith,2024/04/26 10:01,Richmond,Card,"Mocha - £3.75, Macchiato - £3.1, Macchiato -  3.1 , Flat White - £2.75",69595012257631321
Chinedu Okafor,26 Apr 2024 19:22,Richmond,Cash,Flat White - £2.75,
Grace Kim,2024/04/26 13:51,Richmond,Card,Americano - 2.2,3.312288751329675e+00+15
Chen Wei,26/04/2024,Richmond,Cash,Flat White -  2.75 ,
James Carter,26/04/2024,Richmond,Cash,"Americano -  2.2 , Latte - £2.5, Cappuccino -  3.0 ",
Jake Thompson,2024/04/26 08:05,Richmond,Cash,"Latte -  2.5 , Latte -  2.5 , Mocha -  3.75 ",
