Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Oliver Twist,2024/05/03 11:47,Brixton,Cash,Macchiato -  £3.1 ,6432752627570327
Nina Patel,2024/05/03 12:11,Brixton,Card,"Americano -  2.2 , Mocha - £3.75, Macchiato -  3.1 ",921727817974483
Chinedu Okafor,2024/05/03 08:20,Brixton,Card,Latte -  2.5 ,42523468210843463
Sophie Dubois,2024/05/03 09:42,Brixton,Cash,"Cappuccino - £3.0, Espresso -  £2.0 , Espresso -  2.0 ",
,03th May 2024,Brixton,Card,Mocha - £3.75,94824522910952244
Sophie Dubois,03th May 2024,Brixton,Cash,"Americano - 2.2, Cappuccino -  3.0 ",
Grace Kim,03 May 2024 22:43,Brixton,Cash,"Flat White - £2.75, Macchiato - £3.1, Flat White - £2.75",53352560530694611
Maria Lopez,03-05-2024 08:42,Brixton,Cash,"Espresso -  £2.0 , Americano - £2.2",275082421727214
Maria Lopez,03 May 2024 17:41,Brixton,Cash,"Mocha -  £3.75 , Flat White - 2.75",
James Carter,03/05/2024,Brixton,Card,Macchiato - £3.1,1.9849678452168428e+16
Anna Smith,03-05-2024 07:05,Brixton,Card,"Mocha - 3.75, Cappuccino - £3.0",
Anna Smith,03-05-2024 12:37,Brixton,Card,"Latte -  2.5 , Latte - £2.5, Flat White - £2.75",
Oliver Twist,2024/05/03 11:24,Brixton,Cash,Macchiato -  3.1 ,4568503897880441.0
Dave Johnson,03/05/2024,Brixton,Card,"Latte - £2.5, Latte -  £2.5 ",48638817823366506
Dave Johnson,03th May 2024,Brixton,Cash,Latte -  £2.5 ,83743586909090763
Maria Lopez,03-05-2024 15:32,Brixton,Cash,Cappuccino -  £3.0 ,
Grace Kim,03/05/2024,Brixton,Cash,"Espresso - 2.0, Latte -  2.5 ",
Leila Ahmed,03/05/2024,Brixton,Card,"Flat White - £2.75, Americano -  £2.2 ",
Anna Smith,03-05-2024 22:32,Brixton,Card,"Flat White - £2.75, Latte - £2.5, Cappuccino - £3.0",43532503737907034
James Carter,03 May 2024 07:02,Brixton,Card,"Mocha - £3.75, Mocha -  £3.75 , Mocha -  3.75 ",1.621547486892454e+16
Maria Lopez,03 May 2024 11:35,Brixton,Cash,"Americano - 2.2, Macchiato - 3.1, Flat White -  £2.75 ",
Maria Lopez,03-05-2024 14:50,Brixton,Cash,Latte -  2.5 ,
Aisha Bello,03th May 2024,Brixton,Card,"Mocha -  £3.75 , Americano - £2.2",
Jake Thompson,2024/05/03 19:41,Brixton,Cash,Latte -  £2.5 ,7546680549589036
Fatima Yusuf,03 May 2024 10:45,Brixton,Cash,Cappuccino - £3.0,21981069759859296
Maria Lopez,03 May 2024 07:26,Brixton,Cash,"Macchiato -  3.1 , Mocha -  £3.75 , Cappuccino - 3.0",
Chinedu Okafor,03 May 2024 22:54,Brixton,Card,"Americano -  2.2 , Flat White - £2.75",19072487454586520
Leila Ahmed,03th May 2024,Brixton,Cash,"Americano - £2.2, Flat White -  £2.75 ",20691319735221822
Carlos Reyes,2024/05/03 14:50,Brixton,Card,Espresso - £2.0,49040422712085531
,03/05/2024,Brixton,Card,"Mocha -  £3.75 , Mocha -  3.75 ",91892704125527119
Maria Lopez,03 May 2024 19:30,Brixton,Card,"Latte - £2.5, Cappuccino -  £3.0 , Espresso - £2.0",
Maria Lopez,2024/05/03 11:18,Brixton,Cash,"Latte - £2.5, Flat White -  £2.75 ",2366688506357640
Anna Smith,03-05-2024 09:16,Brixton,Cash,"Mocha -  £3.75 , Espresso -  £2.0 , Americano -  £2.2 ",
Anna Smith,03th May 2024,Brixton,Cash,"Americano - £2.2, Flat White - £2.75",
Sophie Dubois,03th May 2024,Brixton,Card,Mocha -  3.75 ,
Chinedu Okafor,03-05-2024 07:32,Brixton,Card,"Flat White -  £2.75 , Flat White -  2.75 , Latte -  £2.5 ",2936337170060215
Fatima Yusuf,03 May 2024 17:30,Brixton,Cash,Cappuccino -  3.0 ,
,03 May 2024 18:43,Brixton,Card,Mocha -  £3.75 ,24166226637872912
Jake Thompson,2024/05/03 09:21,Brixton,Cash,"Macchiato -  3.1 , Cappuccino -  3.0 , Americano -  £2.2 ",56362684633037090
Anna Smith,03th May 2024,Brixton,Cash,"Americano - £2.2, Americano - £2.2, Mocha -  £3.75 ",1503805710167056
Aisha Bello,03 May 2024 09:09,Brixton,Cash,"Americano - £2.2, Macchiato -  £3.1 ",4.004673768492178e+16
Sophie Dubois,03-05-2024 22:39,Brixton,Card,"Espresso - £2.0, Cappuccino - £3.0",61556081000146949
,03/05/2024,Brixton,Card,Americano - £2.2,
Fatima Yusuf,03-05-2024 15:10,Brixton,Card,"Espresso -  2.0 , Cappuccino -  3.0 , Macchiato -  £3.1 ",70209524728890064
Nina Patel,03-05-2024 12:21,Brixton,Card,"Flat White - £2.75, Macchiato -  3.1 ",30807362264790782
Chen Wei,03-05-2024 22:00,Brixton,Cash,Cappuccino -  £3.0 ,
Jake Thompson,2024/05/03 17:26,Brixton,Cash,Macchiato - £3.1,51973459743023605
Maria Lopez,03/05/2024,Brixton,Card,"Americano - 2.2, Cappuccino - 3.0",
Anna Smith,03th May 2024,Brixton,Cash,"Macchiato -  £3.1 , Macchiato - 3.1, Latte -  2.5 ",
Sophie Dubois,03 May 2024 15:34,Brixton,Card,"Americano - £2.2, Americano -  2.2 , Americano - £2.2",21736279306721589
Nina Patel,03 May 2024 11:36,Brixton,Card,Mocha -  £3.75 ,
James Carter,03/05/2024,Brixton,Cash,Mocha - 3.75,67266948445637346
,03th May 2024,Brixton,Card,"Latte - £2.5, Mocha - 3.75",
Anna Smith,03-05-2024 21:26,Brixton,Cash,Cappuccino - £3.0,1058210548011561
Grace Kim,03/05/2024,Brixton,Cash,"Americano -  £2.2 , Flat White -  £2.75 , Flat White -  £2.75 ",24721942825987475
James Carter,03-05-2024 20:21,Brixton,Card,"Macchiato -  £3.1 , Flat White -  2.75 , Flat White -  2.75 ",
Anna Smith,03/05/2024,Brixton,Cash,"Mocha -  £3.75 , Flat White - 2.75, Mocha -  £3.75 ",78591579710974120
Aisha Bello,03-05-2024 21:16,Brixton,Cash,"Cappuccino - 3.0, Cappuccino - £3.0",3868256918206232
Chinedu Okafor,03/05/2024,Brixton,Card,"Cappuccino - £3.0, Americano - 2.2, Espresso -  2.0 ",70637568217542672
Carlos Reyes,03th May 2024,Brixton,Card,"Macchiato -  £3.1 , Mocha -  £3.75 , Espresso -  £2.0 ",90522126583258629
Oliver Twist,03/05/2024,Brixton,Cash,"Mocha - £3.75, Flat White - £2.75, Cappuccino -  3.0 ",
Fatima Yusuf,03 May 2024 10:11,Brixton,Cash,Macchiato -  3.1 ,69317496344980175
Carlos Reyes,2024/05/03 19:31,Brixton,Cash,"Latte -  2.5 , Mocha - 3.75, Americano -  £2.2 ",
Dave Johnson,03 May 2024 15:04,Brixton,Cash,Americano -  £2.2 ,
Aisha Bello,03-05-2024 22:27,Brixton,Card,"Flat White - £2.75, Espresso - £2.0",2065987588232179
Sophie Dubois,03 May 2024 22:31,Brixton,Cash,"Macchiato - 3.1, Espresso - £2.0, Mocha - 3.75",70082215114413783
Aisha Bello,2024/05/03 08:45,Brixton,Card,"Flat White -  £2.75 , Americano -  2.2 , Americano - £2.2",
Dave Johnson,03th May 2024,Brixton,Card,"Macchiato -  £3.1 , Latte -  £2.5 ",1.0367977620915512e+16
Chinedu Okafor,03th May 2024,Brixton,Cash,"Flat White -  2.75 , Macchiato -  £3.1 , Espresso - £2.0",
Grace Kim,03-05-2024 09:04,Brixton,Card,"Flat White - 2.75, Mocha -  £3.75 ",5814745521119257
Anna Smith,03/05/2024,Brixton,Cash,Latte - 2.5,63856208132108819
James Carter,03/05/2024,Brixton,Cash,"Cappuccino -  £3.0 , Latte - 2.5",
Nina Patel,03-05-2024 07:39,Brixton,Card,"Macchiato - 3.1, Flat White -  2.75 ",15313139035154200
Nina Patel,03 May 2024 18:27,Brixton,Card,"Macchiato - 3.1, Espresso - 2.0",31951354106223838
,03/05/2024,Brixton,Cash,Espresso -  2.0 ,
Carlos Reyes,2024/05/03 12:29,Brixton,Card,"Cappuccino - £3.0, Americano -  £2.2 , Mocha - 3.75",35374311201527099
Grace Kim,2024/05/03 16:39,Brixton,Cash,"Mocha -  £3.75 , Mocha -  £3.75 , Macchiato - 3.1",10653141399238587
Jake Thompson,03th May 2024,Brixton,Cash,"Espresso - £2.0, Mocha -  3.75 ",10491050602008077
Chen Wei,03-05-2024 07:58,Brixton,Cash,"Macchiato - £3.1, Americano -  2.2 , Latte - £2.5",
,03th May 2024,Brixton,Card,"Mocha - £3.75, Latte - £2.5, Cappuccino -  £3.0 ",359894900891954
James Carter,03/05/2024,Brixton,Card,Americano -  2.2 ,
Aisha Bello,03 May 2024 19:13,Brixton,Card,Latte -  2.5 ,18543075483081289
Oliver Twist,2024/05/03 16:46,Brixton,Card,"Flat White - £2.75, Espresso - £2.0, Macchiato -  3.1 ",
Grace Kim,03 May 2024 10:38,Brixton,Cash,"Espresso - £2.0, Americano - £2.2",
Dave Johnson,03th May 2024,Brixton,Card,"Latte -  £2.5 , Latte -  £2.5 , Macchiato -  3.1 ",7985561495103071
Sophie Dubois,03/05/2024,Brixton,Card,"Flat White -  2.75 , Macchiato -  3.1 ",33088122948241431
Chinedu Okafor,2024/05/03 21:47,Brixton,Card,Macchiato -  £3.1 ,
Fatima Yusuf,03th May 2024,Brixton,Cash,"Mocha -  £3.75 , Espresso -  2.0 ",52802198834718743
Dave Johnson,03 May 2024 12:08,Brixton,Cash,"Flat White -  2.75 , Flat White -  £2.75 , Cappuccino - £3.0",
Dave Johnson,03 May 2024 16:44,Brixton,Card,Americano - £2.2,
Carlos Reyes,03 May 2024 17:11,Brixton,Cash,"Macchiato - 3.1, Macchiato -  3.1 ",
Maria Lopez,03/05/2024,Brixton,Cash,"Macchiato -  £3.1 , Latte - £2.5, Espresso -  £2.0 ",93599837629078011
Jake Thompson,03-05-2024 16:42,Brixton,Cash,"Flat White -  £2.75 , Macchiato -  3.1 , Latte - £2.5",
Nina Patel,03th May 2024,Brixton,Cash,"Mocha -  £3.75 , Latte - £2.5",
Oliver Twist,03/05/2024,Brixton,Cash,"Americano - £2.2, Mocha - 3.75, Americano - £2.2",88334192398026175
,03 May 2024 19:56,Brixton,Card,"Latte - £2.5, Americano -  £2.2 , Americano -  £2.2 ",
Leila Ahmed,2024/05/03 17:33,Brixton,Card,Macchiato -  3.1 ,49184799348927341
Carlos Reyes,03/05/2024,Brixton,Cash,"Americano - £2.2, Americano -  £2.2 , Cappuccino -  3.0 ",80640653966696556
