Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chen Wei,06-05-2024 07:24,Soho,Card,"Macchiato - 3.1, Macchiato -  £3.1 ",87091031049891013
James Carter,06th May 2024,Soho,Cash,Macchiato - £3.1,
Fatima Yusuf,06 May 2024 09:01,Soho,Cash,Cappuccino - 3.0,5192837547551982.0
Nina Patel,06/05/2024,Soho,Cash,"Espresso - £2.0, Americano - £2.2",
Dave Johnson,06 May 2024 12:43,Soho,Cash,Macchiato -  £3.1 ,
Chen Wei,06-05-2024 11:59,Soho,Card,Flat White -  £2.75 ,
Dave Johnson,06-05-2024 18:41,Soho,Cash,Latte - £2.5,17080797321212458
Chinedu Okafor,2024/05/06 18:26,Soho,Cash,"Espresso -  £2.0 , Latte -  2.5 ",
James Carter,06 May 2024 22:50,Soho,Cash,Latte -  £2.5 ,
,06 May 2024 17:00,Soho,Card,"Macchiato - £3.1, Americano -  £2.2 ",9.533350123485891e+16
James Carter,06/05/2024,Soho,Cash,Flat White - £2.75,94187071730521841
Jake Thompson,06/05/2024,Soho,Cash,"Espresso -  2.0 , Americano -  2.2 , Espresso - £2.0",2033948050584831
Leila Ahmed,06/05/2024,Soho,Cash,Cappuccino -  £3.0 ,
Fatima Yusuf,06-05-2024 10:50,Soho,Card,"Cappuccino -  £3.0 , Flat White -  £2.75 ",
Chinedu Okafor,06/05/2024,Soho,Card,"Macchiato -  3.1 , Espresso -  £2.0 , Americano -  2.2 ",1306094516277522
Maria Lopez,06-05-2024 09:46,Soho,Cash,"Macchiato - £3.1, Macchiato - £3.1",1390746863745524
Carlos Reyes,06 May 2024 15:32,Soho,Cash,"Macchiato -  £3.1 , Latte - £2.5",32933769927642132
Chen Wei,06/05/2024,Soho,Card,Latte -  £2.5 ,76734611369991491
Maria Lopez,06/05/2024,Soho,Card,"Macchiato -  £3.1 , Cappuccino - £3.0, Americano -  £2.2 ",279108880088172
Oliver Twist,06th May 2024,Soho,Cash,Espresso - 2.0,
Fatima Yusuf,2024/05/06 10:21,Soho,Cash,Latte -  2.5 ,75592228793768050
Sophie Dubois,06/05/2024,Soho,Cash,"Cappuccino -  £3.0 , Americano - 2.2, Macchiato - £3.1",
Jake Thompson,06/05/2024,Soho,Card,"Espresso -  2.0 , Espresso -  2.0 ",
Fatima Yusuf,06/05/2024,Soho,Cash,Mocha - £3.75,
Dave Johnson,06 May 2024 12:15,Soho,Card,"Espresso -  £2.0 , Macchiato -  £3.1 , Mocha - £3.75",
Aisha Bello,06-05-2024 13:12,Soho,Cash,Mocha - £3.75,50399519034957534
Chinedu Okafor,06th May 2024,Soho,Cash,"Americano -  £2.2 , Mocha - £3.75, Mocha - £3.75",91313470570783872
Carlos Reyes,06 May 2024 21:51,Soho,Cash,Flat White - £2.75,85076603254458896
Jake Thompson,06-05-2024 09:10,Soho,Card,Latte -  £2.5 ,82141681543659520
Nina Patel,06th May 2024,Soho,Cash,"Flat White -  £2.75 , Espresso - 2.0, Americano - 2.2",
James Carter,06 May 2024 07:46,Soho,Cash,"Mocha -  £3.75 , Flat White - £2.75",40779757150346318
Anna Smith,06-05-2024 14:35,Soho,Cash,"Americano -  2.2 , Cappuccino - £3.0, Espresso - £2.0",37851686296530596
Aisha Bello,2024/05/06 11:59,Soho,Cash,Latte -  £2.5 ,5622034801394763
Grace Kim,2024/05/06 10:31,Soho,Cash,"Mocha - £3.75, Latte - 2.5",16262510632469979
