Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Dave Johnson,03/05/2024,Richmond,Cash,"Cappuccino -  £3.0 , Mocha -  3.75 ",63424254624243505
Leila Ahmed,03 May 2024 21:12,Richmond,Card,"Latte - 2.5, Mocha - 3.75",8.59285154685379e+16
Sophie Dubois,2024/05/03 19:26,Richmond,Cash,"Flat White - £2.75, Cappuccino - £3.0",
Sophie Dubois,03/05/2024,Richmond,Cash,Cappuccino -  £3.0 ,6626998663254968
Grace Kim,03-05-2024 19:23,Richmond,Card,"Latte - £2.5, Macchiato -  3.1 , Mocha - £3.75",70522379983956117
Jake Thompson,2024/05/03 08:55,Richmond,Cash,"Espresso - £2.0, Espresso -  2.0 ",89518218363871002
Jake Thompson,03/05/2024,Richmond,Cash,Flat White - £2.75,
,03-05-2024 20:06,Richmond,Card,Latte - 2.5,
Maria Lopez,03/05/2024,Richmond,Card,Espresso -  £2.0 ,60242936715200549
James Carter,03-05-2024 07:24,Richmond,Card,"Cappuccino - 3.0, Cappuccino -  3.0 ",
Nina Patel,03th May 2024,Richmond,Cash,Espresso - 2.0,63227095789560536
Anna Smith,2024/05/03 14:32,Richmond,Cash,Mocha -  3.75 ,
Oliver Twist,03/05/2024,Richmond,Card,"Cappuccino -  3.0 , Cappuccino - £3.0, Cappuccino -  £3.0 ",38547443087653950
James Carter,03-05-2024 17:53,Richmond,Card,Americano -  £2.2 ,
