Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Leila Ahmed,09th May 2024,Richmond,Card,"Latte - £2.5, Espresso - £2.0",
Nina Patel,09 May 2024 14:42,Richmond,Card,Espresso - 2.0,18392263117892624
Oliver Twist,09-05-2024 16:32,Richmond,Cash,Mocha -  3.75 ,4.0440307818615224e+16
Nina Patel,2024/05/09 13:33,Richmond,Card,"Espresso -  2.0 , Mocha - 3.75",
Carlos Reyes,09-05-2024 15:07,Richmond,Cash,Mocha - £3.75,
Anna Smith,09 May 2024 08:44,Richmond,Cash,Espresso - 2.0,22350361947794804
Chinedu Okafor,09/05/2024,Richmond,Cash,"Flat White -  £2.75 , Flat White -  £2.75 , Macchiato -  £3.1 ",6911841382603019
Sophie Dubois,09-05-2024 07:19,Richmond,Cash,Americano - £2.2,4.8495737762649064e+16
Aisha Bello,09/05/2024,Richmond,Cash,"Macchiato -  £3.1 , Mocha - £3.75, Cappuccino -  £3.0 ",
Sophie Dubois,09th May 2024,Richmond,Cash,"Latte - 2.5, Flat White -  2.75 , Espresso - £2.0",
Oliver Twist,09-05-2024 13:44,Richmond,Card,"Flat White - £2.75, Flat White - £2.75, Latte -  £2.5 ",
Grace Kim,09-05-2024 16:08,Richmond,Cash,Latte -  2.5 ,36367560124998936
Maria Lopez,09-05-2024 10:55,Richmond,Cash,"Espresso -  £2.0 , Flat White - £2.75, Latte -  £2.5 ",227636370748224
